Name,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,User_Score,User_Count,Developer,Rating,Platform
Dynasty Warriors 7: Xtreme Legends,2011,Action,Tecmo Koei,40000.0,40000.0,160000.0,20000.0,260000.0,64,78.0,9.0,Omega Force,T,PS3
Dynasty Warriors 8,2013,Action,Tecmo Koei,120000.0,100000.0,340000.0,50000.0,600000.0,68,85.0,75.0,Omega Force,T,"PS3,X360"
Dynasty Warriors 8: Empires,2014,Action,Tecmo Koei,40000.0,20000.0,0.0,10000.0,70000.0,58,68.0,15.0,Koei Tecmo Games,T,"XOne,PS4,PSV"
Dynasty Warriors 8: Xtreme Legends,2013,Action,Tecmo Koei,20000.0,20000.0,110000.0,10000.0,160000.0,68,68.0,9.0,Omega Force,T,PS3
Dynasty Warriors Gundam,2007,Action,Tecmo Koei,140000.0,10000.0,310000.0,20000.0,470000.0,60,69.0,16.0,"Koei, Omega Force",T,"PS3,X360"
Dynasty Warriors Next,2011,Action,Tecmo Koei,50000.0,60000.0,110000.0,20000.0,240000.0,67,75.0,73.0,Koei,T,PSV
Dynasty Warriors Vol. 2,2006,Action,Tecmo Koei,40000.0,0.0,0.0,0.0,50000.0,57,81.0,8.0,Omega Force,T,PSP
Dynasty Warriors: Gundam 2,2008,Action,Namco Bandai Games,40000.0,30000.0,250000.0,10000.0,340000.0,52,65.0,8.0,Omega Force,T,"PS2,X360,PS3"
Dynasty Warriors: Gundam 3,2010,Action,Tecmo Koei,110000.0,40000.0,360000.0,20000.0,540000.0,58,75.0,20.0,"Omega Force, Koei Tecmo Games",T,"PS3,X360"
Dynasty Warriors: Gundam Reborn,2013,Action,Tecmo Koei,0.0,0.0,230000.0,0.0,230000.0,64,75.0,25.0,Omega Force,T,PS3
Dynasty Warriors: Strikeforce,2009,Action,Tecmo Koei,130000.0,60000.0,20000.0,20000.0,230000.0,59,57.0,12.0,Omega Force,T,"X360,PSP,PS3"
E.T. The Extra-Terrestrial,2001,Action,NewKidCo,10000.0,0.0,0.0,0.0,10000.0,46,24.0,21.0,Fluid Studios,E,GBA
EA Playground,2007,Sports,Electronic Arts,290000.0,10000.0,0.0,30000.0,330000.0,60,76.0,13.0,Piranha Games,E,"DS,Wii"
EA Sports Active,2009,Sports,Electronic Arts,2089999.9999999998,1350000.0,60000.0,400000.0,3900000.0,81,87.0,39.0,EA Canada,E,Wii
EA Sports Active 2,2010,Sports,Electronic Arts,520000.0,270000.0,0.0,120000.0,910000.0,78,54.0,14.0,EA Canada,E,"PS3,X360,Wii"
EA Sports MMA,2010,Fighting,Electronic Arts,230000.0,90000.0,0.0,20000.0,350000.0,79,70.0,55.0,EA Tiburon,T,"X360,PS3"
EA Sports UFC,2014,Sports,Electronic Arts,460000.0,410000.0,10000.0,170000.0,1050000.0,70,61.0,279.0,EA Sports,T,"PS4,XOne"
ECW Anarchy Rulz,1999,Fighting,Acclaim Entertainment,60000.0,40000.0,0.0,10000.0,110000.0,43,63.0,4.0,Acclaim,E,PS
ESPN College Hoops,2003,Sports,Sega,80000.0,60000.0,0.0,20000.0,160000.0,83,85.0,8.0,Visual Concepts,E,PS2
ESPN College Hoops 2K5,2004,Sports,Sega,410000.0,320000.0,0.0,110000.0,840000.0,86,81.0,10.0,Visual Concepts,E,"PS2,XB"
ESPN NBA 2K5,2004,Sports,Global Star,1260000.0,120000.0,0.0,210000.0,1590000.0,83,75.0,36.0,Visual Concepts,E,"PS2,XB"
ESPN NBA Basketball,2003,Sports,Sega,260000.0,210000.0,0.0,70000.0,540000.0,89,84.0,38.0,Visual Concepts,E,"PS2,XB"
ESPN NFL 2K5,2004,Sports,Sega,2150000.0,120000.0,0.0,360000.0,2620000.0,90,82.0,84.0,Visual Concepts,E,"PS2,XB"
ESPN NFL Football,2003,Sports,Sega,270000.0,80000.0,0.0,10000.0,360000.0,91,89.0,45.0,Visual Concepts,E,"XB,PS2"
ESPN NHL 2K5,2004,Sports,Global Star,320000.0,90000.0,0.0,20000.0,420000.0,88,85.0,14.0,Kush Games,E,"XB,PS2"
ESPN NHL Hockey,2003,Sports,Sega,110000.0,90000.0,0.0,30000.0,230000.0,90,70.0,22.0,Kush Games,E,"PS2,XB"
ESPN Winter X Games: Snowboarding 2002,2000,Sports,Konami Digital Entertainment,100000.0,80000.0,0.0,30000.0,210000.0,64,79.0,8.0,Konami,T,PS2
ESPN X Games Skateboarding,2001,Sports,Konami Digital Entertainment,180000.0,140000.0,0.0,50000.0,360000.0,58,78.0,14.0,KCEO,E,PS2
ESPN: Sports Connection,2012,Sports,Ubisoft,200000.0,120000.0,0.0,30000.0,360000.0,31,27.0,18.0,Ubisoft,E,WiiU
EVE Online,2003,Role-Playing,CCP,0.0,190000.0,0.0,10000.0,200000.0,69,75.0,280.0,CCP,T,PC
Earth Defense Force 2017,2006,Action,D3Publisher,40000.0,0.0,30000.0,0.0,80000.0,69,77.0,60.0,Sandlot,T,X360
Earth Defense Force 2017 Portable,2012,Action,D3Publisher,0.0,0.0,60000.0,0.0,60000.0,68,79.0,31.0,Sandlot,T,PSV
Earth Defense Force 2025,2013,Shooter,D3Publisher,60000.0,30000.0,50000.0,10000.0,150000.0,68,81.0,63.0,Sandlot,M,"X360,PS3"
Earth Defense Force 2: Invaders from Planet Space,2014,Action,Xseed Games,20000.0,0.0,40000.0,10000.0,70000.0,72,85.0,22.0,Sandlot,T,PSV
Earth Defense Force 4.1: The Shadow of New Despair,2015,Shooter,Xseed Games,30000.0,20000.0,0.0,10000.0,60000.0,64,79.0,51.0,Sandlot,M,PS4
Earth Defense Force: Insect Armageddon,2011,Shooter,D3Publisher,60000.0,40000.0,80000.0,20000.0,200000.0,63,70.0,24.0,Vicious Cycle,T,"PS3,X360"
Earthworm Jim,2001,Platform,Interplay,200000.0,80000.0,0.0,10000.0,290000.0,72,57.0,6.0,Game Titan,E,GBA
Earthworm Jim 2,2002,Platform,Vivendi Games,20000.0,10000.0,0.0,0.0,30000.0,45,57.0,6.0,Super Empire,E,GBA
East India Company,2009,Strategy,Paradox Interactive,10000.0,0.0,0.0,0.0,20000.0,67,57.0,49.0,Nitro Games,T,PC
Eat Lead: The Return of Matt Hazard,2009,Shooter,D3Publisher,90000.0,20000.0,0.0,10000.0,130000.0,51,65.0,21.0,Vicious Cycle,T,"PS3,X360"
Ecco the Dolphin: Defender of the Future,2002,Adventure,Sony Computer Entertainment,70000.0,50000.0,0.0,20000.0,140000.0,71,85.0,11.0,Appaloosa Interactive,E,PS2
Echo Night Beyond,2004,Adventure,Indie Games,20000.0,10000.0,0.0,0.0,40000.0,60,88.0,8.0,From Software,T,PS2
"Ed, Edd n Eddy: The Mis-Edventures",2005,Platform,Midway Games,20000.0,10000.0,0.0,0.0,20000.0,56,77.0,6.0,Artificial Mind and Movement,E,"XB,PS2,GC"
Egg Mania: Eggstreme Madness,2002,Puzzle,Kemco,10000.0,0.0,0.0,0.0,10000.0,64,80.0,4.0,Kemco,E,GC
El Shaddai: Ascension of the Metatron,2011,Action,Ignition Entertainment,70000.0,50000.0,30000.0,10000.0,160000.0,75,70.0,47.0,Ignition Entertainment,T,"X360,PS3"
Elebits,2006,Action,Konami Digital Entertainment,220000.0,10000.0,80000.0,20000.0,320000.0,75,74.0,33.0,Konami,E,Wii
Elebits: The Adventures of Kai and Zero,2008,Adventure,Konami Digital Entertainment,70000.0,0.0,0.0,10000.0,80000.0,75,83.0,4.0,Konami,E,DS
Electroplankton,2005,Misc,Nintendo,10000.0,0.0,20000.0,0.0,30000.0,71,70.0,37.0,Indies Zero,E,DS
Elite Beat Agents,2006,Misc,Nintendo,300000.0,30000.0,0.0,30000.0,360000.0,87,86.0,105.0,iNiS,E10+,DS
Elven Legacy,2009,Strategy,Paradox Interactive,20000.0,0.0,0.0,0.0,20000.0,71,71.0,38.0,1C:Ino-Co,T,PC
Emergency 2012,2010,Simulation,Deep Silver,20000.0,40000.0,0.0,10000.0,70000.0,61,62.0,12.0,ValuSoft,T,PC
Emergency Heroes,2008,Racing,Ubisoft,140000.0,270000.0,0.0,50000.0,470000.0,41,42.0,15.0,"Ubisoft Barcelona, Ubisoft Reflections",E10+,Wii
Emergency Mayhem,2008,Racing,Codemasters,20000.0,0.0,0.0,0.0,20000.0,40,43.0,4.0,Supersonic Software,T,Wii
Empire Earth,2001,Strategy,Vivendi Games,0.0,40000.0,0.0,10000.0,50000.0,81,82.0,126.0,Stainless Steel Studios,T,PC
Empire Earth II,2005,Strategy,Vivendi Games,0.0,30000.0,0.0,0.0,30000.0,79,71.0,89.0,Mad Doc Software,T,PC
Empire Earth III,2007,Strategy,Vivendi Games,0.0,30000.0,0.0,10000.0,40000.0,50,28.0,53.0,Mad Doc Software,T,PC
Empire: Total War,2009,Strategy,Sega,10000.0,970000.0,0.0,100000.0,1080000.0,90,69.0,2981.0,Creative Assembly,T,PC
Enchanted Arms,2006,Role-Playing,Ubisoft,160000.0,20000.0,0.0,20000.0,190000.0,69,69.0,60.0,From Software,T,"X360,PS3"
Enclave,2002,Adventure,Swing! Entertainment,110000.0,30000.0,0.0,10000.0,140000.0,66,84.0,13.0,Starbreeze,M,XB
Endgame,2002,Shooter,Empire Interactive,40000.0,30000.0,0.0,10000.0,80000.0,57,68.0,5.0,Cunning Developments,T,PS2
Endless Ocean,2007,Adventure,Nintendo,430000.0,460000.0,90000.0,90000.0,1060000.0,72,81.0,61.0,Arika,E,Wii
Endless Ocean: Blue World,2009,Simulation,Nintendo,460000.0,210000.0,120000.0,60000.0,860000.0,76,85.0,26.0,Arika,E10+,Wii
Enemy Front,2014,Shooter,Namco Bandai Games,20000.0,20000.0,0.0,0.0,40000.0,35,58.0,78.0,CI Games,M,"X360,PS3"
Enemy Territory: Quake Wars,2008,Shooter,Activision,230000.0,70000.0,0.0,40000.0,350000.0,60,64.0,14.0,"Z-Axis, Ltd.",T,"PS3,PC,X360"
Enslaved: Odyssey to the West,2010,Action,Namco Bandai Games,240000.0,220000.0,10000.0,90000.0,550000.0,80,74.0,312.0,Ninja Theory,T,"PS3,X360"
Enter the Matrix,2003,Action,Atari,340000.0,90000.0,20000.0,10000.0,450000.0,63,80.0,45.0,Shiny Entertainment,T,"GC,XB,PS2"
Enthusia Professional Racing,2005,Racing,Konami Digital Entertainment,70000.0,60000.0,0.0,20000.0,150000.0,70,76.0,17.0,Konami,E,PS2
Ephemeral Fantasia,2000,Role-Playing,Konami Digital Entertainment,40000.0,30000.0,0.0,10000.0,80000.0,48,63.0,39.0,KCEJ,T,PS2
Epic Mickey,2010,Platform,Disney Interactive Studios,2040000.0,630000.0,120000.0,220000.0,3000000.0,73,70.0,131.0,Junction Point,E,Wii
Epic Mickey 2: The Power of Two,2012,Action,Disney Interactive Studios,210000.0,180000.0,0.0,80000.0,470000.0,59,43.0,24.0,Blitz Games Studios,E,"PS3,X360,WiiU"
Eragon,2006,Action,Vivendi Games,130000.0,20000.0,0.0,10000.0,160000.0,63,76.0,13.0,Amaze Entertainment,T,"DS,X360"
Escape Dead Island,2014,Action,Deep Silver,30000.0,40000.0,0.0,10000.0,70000.0,32,38.0,74.0,Fatshark AB,M,"X360,PS3"
Escape From Monkey Island,2001,Adventure,LucasArts,50000.0,40000.0,0.0,10000.0,100000.0,84,82.0,11.0,LucasArts,T,PS2
Escape from Bug Island,2006,Action,Eidos Interactive,40000.0,10000.0,10000.0,0.0,60000.0,37,50.0,25.0,Spike,M,Wii
Eternal Darkness: Sanity's Requiem,2002,Adventure,Nintendo,340000.0,90000.0,0.0,10000.0,440000.0,92,87.0,173.0,Silicon Knights,M,GC
Eternal Poison,2008,Role-Playing,Banpresto,70000.0,50000.0,0.0,20000.0,140000.0,65,82.0,9.0,Flight-Plan,T,PS2
Eternal Ring,2000,Role-Playing,Ubisoft,100000.0,70000.0,100000.0,30000.0,300000.0,62,53.0,9.0,From Software,T,PS2
Eternal Sonata,2008,Role-Playing,Atari,190000.0,120000.0,70000.0,50000.0,440000.0,80,78.0,117.0,Tri-Crescendo,T,"PS3,X360"
Etrian Mystery Dungeon,2015,Role-Playing,Nippon Ichi Software,90000.0,10000.0,130000.0,10000.0,240000.0,77,79.0,49.0,Spike Chunsoft,E10+,3DS
Etrian Odyssey,2007,Role-Playing,Nintendo,190000.0,20000.0,90000.0,20000.0,330000.0,75,85.0,37.0,"Lancarse, Atlus",T,DS
Etrian Odyssey II: Heroes of Lagaard,2008,Role-Playing,Atlus,90000.0,0.0,160000.0,10000.0,260000.0,82,89.0,24.0,Atlus,E10+,DS
Etrian Odyssey III: The Drowned City,2010,Role-Playing,Atlus,120000.0,0.0,190000.0,10000.0,310000.0,77,80.0,21.0,Atlus,E10+,DS
Etrian Odyssey Untold: The Millennium Girl,2013,Role-Playing,Atlus,100000.0,10000.0,140000.0,10000.0,260000.0,80,82.0,89.0,Atlus,T,3DS
Eureka Seven Vol. 2: The New Vision,2006,Shooter,Namco Bandai Games,0.0,0.0,20000.0,0.0,20000.0,40,70.0,5.0,Namco Bandai Games America,T,PS2
EverBlue 2,2002,Adventure,Capcom,20000.0,10000.0,0.0,0.0,30000.0,59,75.0,4.0,Arika,E,PS2
EverGrace,2000,Role-Playing,Ubisoft,100000.0,80000.0,150000.0,30000.0,350000.0,59,78.0,4.0,From Software,T,PS2
EverQuest Online Adventures,2003,Role-Playing,Sony Online Entertainment,210000.0,160000.0,0.0,50000.0,430000.0,74,82.0,33.0,Sony Online Entertainment,T,PS2
EverQuest Online Adventures: Frontiers,2003,Role-Playing,Sony Online Entertainment,90000.0,70000.0,0.0,20000.0,190000.0,77,85.0,17.0,Sony Online Entertainment,T,PS2
Every Extend Extra,2006,Shooter,Disney Interactive Studios,100000.0,0.0,0.0,10000.0,120000.0,74,73.0,9.0,Q Entertainment,E,PSP
Everybody Dance,2011,Misc,Sony Computer Entertainment,110000.0,0.0,0.0,10000.0,120000.0,66,68.0,8.0,SCEE,T,PS3
Evil Dead: Hail to the King,2000,Adventure,THQ,150000.0,100000.0,0.0,20000.0,270000.0,51,60.0,7.0,Heavy Iron Studios,M,PS
Evil Dead: Regeneration,2005,Action,THQ,100000.0,80000.0,0.0,30000.0,210000.0,68,85.0,8.0,Cranky Pants Games,M,PS2
Evil Genius,2004,Strategy,Vivendi Games,0.0,10000.0,0.0,0.0,20000.0,75,83.0,106.0,Elixir Studios,T,PC
Evolution Skateboarding,2002,Sports,Konami Digital Entertainment,130000.0,100000.0,0.0,30000.0,260000.0,44,67.0,9.0,Konami,T,PS2
Evolution Worlds,2002,Role-Playing,Ubisoft,60000.0,20000.0,0.0,0.0,80000.0,63,80.0,10.0,Sting,E,GC
Evolve,2015,Shooter,Take-Two Interactive,360000.0,410000.0,50000.0,150000.0,960000.0,76,43.0,894.0,Turtle Rock Studios,M,"PS4,PC,XOne"
Excite Truck,2006,Racing,Nintendo,390000.0,30000.0,80000.0,40000.0,530000.0,72,84.0,83.0,Monster Games Inc.,E,Wii
ExciteBots: Trick Racing,2009,Racing,Nintendo,240000.0,0.0,0.0,20000.0,260000.0,77,86.0,26.0,Monster Games Inc.,E,Wii
ExerBeat,2010,Sports,Namco Bandai Games,100000.0,160000.0,0.0,30000.0,290000.0,60,76.0,5.0,Namco Bandai Games,E,Wii
Exist Archive: The Other Side of the Sky,2015,Role-Playing,Aksys Games,10000.0,0.0,30000.0,0.0,40000.0,69,79.0,16.0,Tri-Ace,T,"PS4,PSV"
Exit,2005,Puzzle,Ubisoft,70000.0,0.0,0.0,10000.0,80000.0,77,77.0,13.0,Taito Corporation,E,PSP
Exit DS,2008,Puzzle,Square Enix,90000.0,0.0,10000.0,10000.0,100000.0,64,67.0,6.0,Moss,E,DS
Extermination,2001,Action,Sony Computer Entertainment,210000.0,160000.0,120000.0,50000.0,550000.0,67,78.0,19.0,Deep Space,M,PS2
EyePet,2009,Simulation,Sony Computer Entertainment,350000.0,520000.0,40000.0,80000.0,990000.0,70,82.0,20.0,SCEE London Studio,E,PS3
EyeToy Play,2003,Misc,Sony Computer Entertainment,880000.0,2300000.0,200000.0,830000.0,4200000.0,80,75.0,22.0,"SCEE, Zoe Mode",E,PS2
EyeToy Play 2,2004,Misc,Sony Computer Entertainment,180000.0,140000.0,0.0,50000.0,380000.0,78,70.0,9.0,SCEE,E10+,PS2
EyeToy: AntiGrav,2004,Sports,Sony Computer Entertainment,360000.0,10000.0,0.0,60000.0,430000.0,71,78.0,5.0,Harmonix Music Systems,E,PS2
EyeToy: Groove,2003,Misc,Sony Computer Entertainment,90000.0,70000.0,0.0,20000.0,180000.0,73,80.0,5.0,SCEE,E,PS2
EyeToy: Kinetic,2005,Sports,Sony Computer Entertainment,90000.0,70000.0,0.0,20000.0,170000.0,78,83.0,11.0,SCEE London Studio,E,PS2
E·O·E: Eve of Extinction,2002,Fighting,Eidos Interactive,40000.0,30000.0,20000.0,10000.0,100000.0,57,72.0,6.0,Yuke's,T,PS2
F-Zero GX,2003,Racing,Nintendo,410000.0,110000.0,120000.0,20000.0,650000.0,89,85.0,161.0,Amusement Vision,T,GC
F-Zero: GP Legend,2003,Racing,Nintendo,110000.0,40000.0,0.0,0.0,160000.0,77,85.0,18.0,Suzak,E,GBA
F-Zero: Maximum Velocity,2001,Racing,Nintendo,390000.0,160000.0,370000.0,120000.0,1040000.0,86,85.0,22.0,Nd Cube,E,GBA
F.E.A.R.,2007,Shooter,Vivendi Games,180000.0,260000.0,0.0,100000.0,540000.0,72,74.0,64.0,Day 1 Studios,M,"PS3,X360"
F.E.A.R. 2: Project Origin,2009,Shooter,Warner Bros. Interactive Entertainment,20000.0,50000.0,0.0,10000.0,70000.0,79,78.0,520.0,Monolith Productions,M,"PC,X360,PS3"
F.E.A.R. 3,2011,Shooter,Warner Bros. Interactive Entertainment,210000.0,160000.0,10000.0,70000.0,450000.0,74,71.0,103.0,Day 1 Studios,M,"PS3,PC,X360"
F.E.A.R. Files,2007,Shooter,Vivendi Games,70000.0,10000.0,0.0,10000.0,90000.0,66,71.0,16.0,"TimeGate Studios, Day 1 Studios",M,X360
F.E.A.R. Perseus Mandate,2007,Shooter,Vivendi Games,10000.0,0.0,0.0,0.0,10000.0,61,73.0,106.0,TimeGate Studios,M,PC
F1 2001,2001,Racing,Electronic Arts,70000.0,60000.0,0.0,20000.0,150000.0,83,83.0,9.0,EA Sports,E,"PS2,XB"
F1 2002,2002,Racing,Electronic Arts,20000.0,10000.0,0.0,0.0,30000.0,72,78.0,4.0,EA Sports,E,"GC,PS2"
F1 2009,2009,Racing,Codemasters,80000.0,290000.0,0.0,160000.0,520000.0,68,72.0,14.0,Sumo Digital,E,"PSP,Wii"
F1 2010,2010,Racing,Codemasters,0.0,50000.0,0.0,10000.0,50000.0,84,66.0,99.0,Codemasters Birmingham,E,"PC,PS3,X360"
F1 2011,2011,Racing,Codemasters,110000.0,500000.0,10000.0,90000.0,720000.0,84,71.0,54.0,Codemasters,E,"X360,3DS,PS3,PC,PSV"
F1 2012,2012,Racing,Codemasters,120000.0,630000.0,50000.0,230000.0,1030000.0,81,75.0,54.0,Codemasters,E,"PS3,PC,X360"
F1 2013,2013,Racing,Codemasters,10000.0,420000.0,30000.0,90000.0,540000.0,77,63.0,40.0,Codemasters Birmingham,E,"PS3,X360"
F1 2014,2014,Racing,Codemasters,80000.0,130000.0,0.0,20000.0,230000.0,64,41.0,20.0,Codemasters Birmingham,E,"X360,PS3,PC"
F1 2015,2015,Racing,Codemasters,90000.0,450000.0,30000.0,100000.0,660000.0,65,63.0,43.0,Codemasters,E,"PS4,XOne,PC"
F1 2016 (Codemasters),2016,Racing,Codemasters,30000.0,290000.0,10000.0,50000.0,390000.0,82,79.0,122.0,Codemasters,E,PS4
F1 Career Challenge,2003,Racing,Electronic Arts,50000.0,40000.0,0.0,10000.0,100000.0,70,77.0,15.0,Electronic Arts,E,PS2
F1 Race Stars,2012,Racing,Codemasters,0.0,20000.0,0.0,0.0,20000.0,62,54.0,46.0,Codemasters,E,"PC,PS3,X360"
FIFA 06: Road to FIFA World Cup,2005,Sports,Electronic Arts,110000.0,20000.0,10000.0,10000.0,150000.0,62,60.0,34.0,EA Canada,E,X360
FIFA 14,2013,Sports,Electronic Arts,610000.0,1850000.0,110000.0,440000.0,3010000.0,87,63.0,616.0,EA Canada,E,"PS4,PC,PS3,X360,XOne"
FIFA 15,2014,Sports,Electronic Arts,600000.0,1420000.0,0.0,160000.0,2180000.0,82,54.0,347.0,EA Sports,E,"XOne,PS4,PC"
FIFA 16,2015,Sports,Electronic Arts,1120000.0,6120000.0,60000.0,1280000.0,8570000.0,82,43.0,896.0,EA Sports,E,"PS4,PC,XOne"
FIFA 2001 Major League Soccer,2000,Sports,Electronic Arts,180000.0,120000.0,0.0,20000.0,320000.0,85,78.0,5.0,EA Sports,E,PS
FIFA Manager 12,2011,Sports,Electronic Arts,0.0,30000.0,0.0,10000.0,50000.0,72,39.0,24.0,Bright Future GmbH,E,PC
FIFA Soccer,2012,Sports,Electronic Arts,160000.0,320000.0,20000.0,80000.0,580000.0,79,72.0,79.0,Electronic Arts,E,"PSV,PSP"
FIFA Soccer 06,2005,Sports,Electronic Arts,100000.0,0.0,0.0,10000.0,110000.0,77,77.0,20.0,EA Sports,E,"PSP,XB,PS2"
FIFA Soccer 08,2007,Sports,Electronic Arts,350000.0,1060000.0,20000.0,310000.0,1750000.0,81,71.0,47.0,EA Canada,E,"PS3,Wii,PS2,X360,PSP,PC"
FIFA Soccer 09,2008,Sports,Electronic Arts,480000.0,1630000.0,40000.0,430000.0,2580000.0,87,75.0,108.0,EA Canada,E,"PS3,PC,DS,PSP,X360,PS2"
FIFA Soccer 09 All-Play,2008,Sports,Electronic Arts,280000.0,510000.0,0.0,90000.0,890000.0,80,84.0,22.0,EA Canada,E,Wii
FIFA Soccer 10,2009,Sports,Electronic Arts,150000.0,670000.0,10000.0,310000.0,1150000.0,83,79.0,14.0,EA Sports,E,"PSP,Wii,X360,PS3,PC"
FIFA Soccer 11,2010,Sports,Electronic Arts,710000.0,2390000.0,20000.0,400000.0,3520000.0,88,75.0,155.0,EA Sports,E,"X360,PSP,PC,PS3,Wii"
FIFA Soccer 13,2012,Action,Electronic Arts,20000.0,310000.0,0.0,70000.0,400000.0,86,66.0,286.0,Electronic Arts,E,"PC,PS3,WiiU,PSV,X360,3DS"
FIFA Soccer 2002,2001,Sports,Electronic Arts,310000.0,240000.0,0.0,80000.0,630000.0,82,58.0,28.0,EA Sports,E,"PS2,PS,GC"
FIFA Soccer 2003,2002,Sports,Electronic Arts,200000.0,400000.0,0.0,40000.0,630000.0,88,77.0,11.0,EA Canada,E,"XB,PS2,GC"
FIFA Soccer 2004,2003,Sports,Electronic Arts,50000.0,10000.0,0.0,0.0,70000.0,83,62.0,12.0,EA Canada,E,"GC,XB,GBA"
FIFA Soccer 2005,2004,Sports,Electronic Arts,60000.0,20000.0,0.0,0.0,80000.0,75,78.0,5.0,EA Canada,E,"GBA,GC,XB,PS2"
FIFA Street,2012,Sports,Electronic Arts,170000.0,620000.0,0.0,100000.0,890000.0,77,67.0,58.0,EA Sports,E,"X360,PS2,XB,PS3"
FIFA Street 2,2006,Sports,Electronic Arts,70000.0,50000.0,0.0,20000.0,130000.0,58,69.0,17.0,EA Canada,E,"PSP,XB,DS,PS2,GC"
FIFA Street 3,2008,Sports,Electronic Arts,140000.0,140000.0,0.0,30000.0,320000.0,63,69.0,18.0,EA Canada,E,"X360,PS3"
FIFA World Cup Germany 2006,2006,Sports,Electronic Arts,30000.0,0.0,0.0,0.0,40000.0,71,72.0,6.0,EA Canada,E,"DS,GC,PS2,X360,XB,PSP"
FIFA World Cup: Germany 2006,2006,Sports,Electronic Arts,20000.0,10000.0,0.0,0.0,30000.0,57,69.0,7.0,EA Canada,E,GBA
Fable,2004,Role-Playing,Microsoft Game Studios,1990000.0,580000.0,0.0,90000.0,2660000.0,85,85.0,268.0,Big Blue Box,M,XB
Fable II,2008,Role-Playing,Microsoft Game Studios,2510000.0,1240000.0,110000.0,410000.0,4270000.0,89,65.0,2423.0,Lionhead Studios,M,X360
Fable III,2011,Role-Playing,Microsoft Game Studios,100000.0,170000.0,0.0,50000.0,320000.0,75,54.0,555.0,Lionhead Studios,M,"PC,X360"
Fable: The Journey,2012,Role-Playing,Microsoft Game Studios,180000.0,80000.0,0.0,20000.0,280000.0,61,48.0,80.0,Lionhead Studios,T,X360
Fable: The Lost Chapters,2005,Role-Playing,Microsoft Game Studios,10000.0,50000.0,0.0,10000.0,70000.0,83,87.0,489.0,Lionhead Studios,M,PC
FaceBreaker,2008,Fighting,Electronic Arts,130000.0,20000.0,0.0,20000.0,170000.0,53,38.0,20.0,EA Canada,T,"PS3,X360"
FaceBreaker K.O. Party,2008,Fighting,Electronic Arts,190000.0,10000.0,0.0,20000.0,220000.0,61,56.0,7.0,EA Canada,T,Wii
Fairy Fencer F,2013,Role-Playing,Nippon Ichi Software,50000.0,30000.0,90000.0,20000.0,190000.0,65,74.0,50.0,Compile Heart,T,PS3
Fairy Fencer F: Advent Dark Force,2015,Role-Playing,Idea Factory International,20000.0,0.0,50000.0,0.0,70000.0,71,62.0,34.0,Compile Heart,T,PS4
Fairytale Fights,2009,Action,Playlogic Game Factory,110000.0,30000.0,0.0,20000.0,170000.0,53,60.0,22.0,"Playlogic, The Game Factory",M,"PS3,X360"
Falcon 4.0: Allied Force,2005,Simulation,Graphsim Entertainment,0.0,20000.0,0.0,0.0,20000.0,90,86.0,37.0,Lead Pursuit,T,PC
Fallout 3,2008,Role-Playing,Bethesda Softworks,3400000.0,990000.0,90000.0,450000.0,4930000.0,93,85.0,1655.0,Bethesda Game Studios,M,"X360,PC,PS3"
Fallout 4,2015,Role-Playing,Bethesda Softworks,2530000.0,3270000.0,240000.0,1130000.0,7160000.0,87,65.0,4228.0,Bethesda Game Studios,M,"PS4,PC,XOne"
Fallout: Brotherhood of Steel,2004,Role-Playing,Avalon Interactive,30000.0,30000.0,0.0,10000.0,70000.0,64,41.0,51.0,Interplay,M,"PS2,XB"
Fallout: New Vegas,2010,Role-Playing,Bethesda Softworks,590000.0,450000.0,0.0,140000.0,1170000.0,84,86.0,2754.0,Obsidian Entertainment,M,"PC,X360,PS3"
Family Feud: 2012 Edition,2011,Misc,Ubisoft,100000.0,0.0,0.0,10000.0,100000.0,47,53.0,6.0,Ubisoft,E10+,X360
Family Guy,2006,Action,Take-Two Interactive,180000.0,0.0,0.0,20000.0,190000.0,51,63.0,15.0,High Voltage Software,M,PSP
Family Guy: Back to the Multiverse,2012,Action,Activision,120000.0,100000.0,0.0,40000.0,260000.0,40,64.0,31.0,Heavy Iron Studios,M,"PS3,X360"
Family Party: 30 Great Games,2008,Misc,D3Publisher,80000.0,10000.0,0.0,10000.0,90000.0,42,10.0,7.0,Tamsoft,E10+,Wii
Fantasia: Music Evolved,2014,Misc,Disney Interactive Studios,110000.0,30000.0,0.0,10000.0,150000.0,77,75.0,67.0,Harmonix Music Systems,E10+,XOne
Fantastic 4,2005,Action,Activision,190000.0,50000.0,0.0,10000.0,240000.0,61,40.0,6.0,7 Studios,T,"GC,PS2,XB"
Fantastic Four: Rise of the Silver Surfer,2007,Action,Take-Two Interactive,40000.0,10000.0,0.0,0.0,50000.0,39,59.0,15.0,7 Studios,T,"Wii,X360,PS3,PS2,DS"
Fantastic Pets,2011,Simulation,THQ,300000.0,80000.0,0.0,30000.0,410000.0,66,75.0,4.0,Blitz Games Studios,E,X360
Fantasy Life,2012,Role-Playing,Nintendo,330000.0,370000.0,370000.0,60000.0,1130000.0,73,86.0,209.0,"Level 5, Brownie Brown",E10+,3DS
