Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,User_Score,User_Count,Developer,Rating
Darksiders,X360,2010,Action,THQ,0.67,0.28,0.01,0.1,1.06,83,79.0,292.0,Vigil Games,M
Darksiders II,PC,2012,Action,Nordic Games,0.03,0.1,0.0,0.02,0.15,81,78.0,653.0,Vigil Games,M
Darksiders II,X360,2012,Action,THQ,0.45,0.27,0.0,0.07,0.79,83,80.0,456.0,Vigil Games,M
Darksiders II,PS3,2012,Action,THQ,0.35,0.35,0.01,0.14,0.84,84,71.0,422.0,Vigil Games,M
Darksiders II,WiiU,2012,Action,THQ,0.07,0.07,0.0,0.01,0.15,85,82.0,153.0,Vigil Games,M
Darkspore,PC,2011,Role-Playing,Electronic Arts,0.07,0.03,0.0,0.01,0.12,65,60.0,133.0,Maxis,T
Darkstalkers Chronicle: The Chaos Tower,PSP,2004,Fighting,Capcom,0.13,0.0,0.0,0.01,0.15,74,79.0,25.0,Capcom,T
Darkstalkers Resurrection,PS3,2013,Fighting,Capcom,0.0,0.0,0.03,0.0,0.03,80,73.0,27.0,Iron Galaxy Studios,T
Darkstone,PS,2001,Role-Playing,Electronic Arts,0.37,0.25,0.0,0.04,0.66,58,83.0,12.0,Delphine Software International,T
Darkwatch,PS2,2005,Shooter,Ubisoft,0.16,0.12,0.0,0.04,0.32,74,84.0,42.0,High Moon Studios,M
Darkwatch,XB,2005,Shooter,Ubisoft,0.16,0.05,0.0,0.01,0.21,75,81.0,21.0,High Moon Studios,M
Data East Arcade Classics,Wii,2010,Misc,Majesco Entertainment,0.08,0.0,0.0,0.01,0.09,56,82.0,5.0,G1M2,T
Dave Mirra BMX Challenge,PSP,2006,Sports,Oxygen Interactive,0.06,0.0,0.0,0.01,0.07,32,46.0,10.0,Left Field Productions,E
Dave Mirra Freestyle BMX,PS,2000,Sports,Acclaim Entertainment,0.91,0.11,0.0,0.03,1.05,82,84.0,5.0,"Z-Axis, Ltd.",E
Dave Mirra Freestyle BMX 2,PS2,2001,Sports,Acclaim Entertainment,0.67,0.53,0.0,0.18,1.38,81,81.0,18.0,"Z-Axis, Ltd.",T
Dave Mirra Freestyle BMX 2,XB,2001,Sports,Acclaim Entertainment,0.15,0.04,0.0,0.01,0.2,76,82.0,6.0,"Z-Axis, Ltd.",T
Dave Mirra Freestyle BMX 2,GC,2001,Sports,Acclaim Entertainment,0.21,0.06,0.0,0.01,0.28,78,77.0,10.0,"Z-Axis, Ltd.",T
Dave Mirra Freestyle BMX: Maximum Remix,PS,2001,Sports,Acclaim Entertainment,0.15,0.1,0.0,0.02,0.27,67,81.0,7.0,"Z-Axis, Ltd.",E
Dawn of Discovery,PC,2009,Simulation,Ubisoft,0.0,0.32,0.0,0.06,0.38,82,88.0,132.0,"Blue Byte, Related Designs",T
Dawn of Discovery,Wii,2009,Simulation,Ubisoft,0.12,0.06,0.0,0.02,0.19,81,85.0,15.0,Keen Games,E10+
Dawn of Discovery,DS,2009,Simulation,Ubisoft,0.07,0.03,0.0,0.01,0.11,82,73.0,7.0,Keen Games,E
Dawn of Mana,PS2,2006,Role-Playing,Square Enix,0.07,0.05,0.29,0.02,0.43,57,68.0,11.0,Square Enix,T
Daxter,PSP,2006,Platform,Sony Computer Entertainment,2.45,1.01,0.0,0.75,4.21,85,87.0,109.0,Ready at Dawn,E10+
Dead Head Fred,PSP,2007,Action,D3Publisher,0.04,0.0,0.0,0.0,0.04,75,73.0,23.0,Vicious Cycle,M
Dead Island,PC,2011,Action,Deep Silver,0.12,0.07,0.0,0.03,0.22,80,68.0,1428.0,Techland,M
Dead Island,X360,2011,Action,Deep Silver,1.48,0.69,0.0,0.2,2.37,71,69.0,627.0,Techland,M
Dead Island,PS3,2011,Action,Deep Silver,1.08,0.73,0.15,0.31,2.27,71,66.0,405.0,Techland,M
Dead Island: Riptide,PS3,2013,Action,Deep Silver,0.26,0.19,0.07,0.09,0.6,62,59.0,140.0,Techland,M
Dead Island: Riptide,X360,2013,Action,Deep Silver,0.44,0.26,0.01,0.07,0.78,57,63.0,192.0,Techland,M
Dead Man's Hand,XB,2004,Shooter,Atari,0.09,0.02,0.0,0.0,0.11,62,81.0,9.0,Human Head Studios,T
Dead Rising,X360,2006,Action,Capcom,1.16,0.64,0.08,0.2,2.08,85,76.0,520.0,Capcom,M
Dead Rising 2,X360,2010,Action,Capcom,0.75,0.52,0.09,0.12,1.49,79,69.0,216.0,Blue Castle Games,M
Dead Rising 2,PC,2010,Action,Capcom,0.1,0.02,0.0,0.01,0.14,78,63.0,211.0,Blue Castle Games,M
Dead Rising 2,PS3,2010,Action,Capcom,0.43,0.56,0.15,0.21,1.36,80,67.0,178.0,Blue Castle Games,M
Dead Rising 2: Off the Record,X360,2011,Action,Capcom,0.17,0.08,0.0,0.02,0.27,72,75.0,60.0,Capcom Vancouver,M
Dead Rising 2: Off the Record,PS3,2011,Action,Capcom,0.11,0.08,0.1,0.03,0.32,72,71.0,35.0,Capcom Vancouver,M
Dead Rising 2: Off the Record,PC,2011,Action,Capcom,0.04,0.02,0.0,0.01,0.06,66,53.0,54.0,Capcom Vancouver,M
Dead Rising 3,XOne,2013,Action,Microsoft Game Studios,1.06,0.35,0.01,0.15,1.57,78,68.0,908.0,Capcom Vancouver,M
Dead Rising: Chop Till You Drop,Wii,2009,Action,Capcom,0.15,0.07,0.05,0.02,0.29,61,65.0,35.0,TOSE,M
Dead Space,PS3,2008,Action,Electronic Arts,1.05,0.66,0.0,0.29,2.0,88,88.0,545.0,EA Redwood Shores,M
Dead Space,PC,2008,Action,Electronic Arts,0.0,0.53,0.0,0.06,0.59,86,80.0,1093.0,EA Redwood Shores,M
Dead Space,X360,2008,Action,Electronic Arts,0.89,0.39,0.0,0.13,1.4,89,87.0,768.0,EA Redwood Shores,M
Dead Space 2,PS3,2011,Shooter,Electronic Arts,0.73,0.48,0.0,0.21,1.42,89,84.0,535.0,Visceral Games,M
Dead Space 2,X360,2011,Shooter,Electronic Arts,0.94,0.44,0.0,0.13,1.51,90,86.0,679.0,Visceral Games,M
Dead Space 2,PC,2011,Shooter,Electronic Arts,0.13,0.15,0.0,0.04,0.32,87,83.0,974.0,Visceral Games,M
Dead Space 3,PS3,2013,Action,Electronic Arts,0.44,0.36,0.0,0.16,0.96,76,64.0,522.0,Visceral Games,M
Dead Space 3,X360,2013,Action,Electronic Arts,0.64,0.26,0.0,0.08,0.98,78,64.0,694.0,Visceral Games,M
Dead Space Extraction,Wii,2009,Shooter,Electronic Arts,0.32,0.1,0.01,0.04,0.47,82,81.0,82.0,"Eurocom Entertainment Software, Visceral Games",M
Dead or Alive,PS,1998,Fighting,Sony Computer Entertainment,0.09,0.06,0.1,0.02,0.28,84,86.0,18.0,Team Ninja,T
Dead or Alive 3,XB,2001,Fighting,Microsoft Game Studios,1.19,0.29,0.24,0.06,1.77,87,86.0,44.0,Team Ninja,T
Dead or Alive 4,X360,2005,Fighting,Tecmo Koei,0.3,0.03,0.1,0.03,0.47,85,82.0,223.0,Team Ninja,M
Dead or Alive 5,PS3,2012,Fighting,Tecmo Koei,0.23,0.14,0.2,0.07,0.64,74,77.0,109.0,Team Ninja,M
Dead or Alive 5,X360,2012,Fighting,Ubisoft Annecy,0.19,0.08,0.03,0.03,0.32,76,79.0,95.0,Team Ninja,M
Dead or Alive Paradise,PSP,2010,Misc,Ubisoft Annecy,0.07,0.02,0.07,0.02,0.18,38,56.0,37.0,"Team Ninja, Tecmo",M
Dead or Alive Ultimate,XB,2004,Fighting,Tecmo Koei,0.3,0.1,0.08,0.02,0.5,83,87.0,25.0,Team Ninja,M
Dead or Alive Xtreme 2,X360,2006,Sports,Tecmo Koei,0.15,0.02,0.06,0.02,0.25,53,67.0,42.0,Team Ninja,M
Dead or Alive Xtreme Beach Volleyball,XB,2003,Sports,Microsoft Game Studios,0.36,0.08,0.14,0.02,0.59,73,78.0,47.0,Team Ninja,M
Dead or Alive: Dimensions,3DS,2011,Fighting,Ubisoft Annecy,0.13,0.21,0.07,0.03,0.45,79,82.0,113.0,Team Ninja,T
Dead to Rights,XB,2002,Shooter,Electronic Arts,0.53,0.17,0.0,0.03,0.72,73,89.0,16.0,Namco,M
Dead to Rights,PS2,2002,Shooter,Electronic Arts,0.67,0.52,0.0,0.17,1.36,73,89.0,36.0,Namco,M
Dead to Rights,GC,2002,Shooter,Electronic Arts,0.11,0.03,0.0,0.0,0.14,77,87.0,7.0,Namco,M
Dead to Rights II,XB,2005,Shooter,Electronic Arts,0.08,0.02,0.0,0.0,0.11,54,74.0,5.0,Namco,M
Dead to Rights II,PS2,2005,Shooter,Electronic Arts,0.1,0.08,0.0,0.03,0.2,51,53.0,7.0,WideScreen Games,M
Dead to Rights: Reckoning,PSP,2005,Shooter,Electronic Arts,0.12,0.0,0.0,0.01,0.13,54,72.0,22.0,Rebellion,M
Dead to Rights: Retribution,X360,2010,Shooter,Namco Bandai Games,0.11,0.08,0.0,0.02,0.21,61,70.0,34.0,Volatile Games,M
Dead to Rights: Retribution,PS3,2010,Shooter,Namco Bandai Games,0.1,0.12,0.02,0.05,0.28,60,59.0,27.0,Volatile Games,M
Deadliest Catch: Alaskan Storm,X360,2008,Sports,Navarre Corp,0.04,0.0,0.0,0.0,0.05,56,59.0,15.0,Liquid Dragon Studios,T
Deadliest Warrior: Ancient Combat,X360,2012,Fighting,Cloud Imperium Games Corporation,0.04,0.0,0.0,0.0,0.04,37,63.0,4.0,"Pipeworks Software, Inc.",M
Deadly Creatures,Wii,2009,Action,THQ,0.08,0.12,0.0,0.02,0.22,72,88.0,36.0,Rainbow Studios,T
Deadly Premonition,X360,2010,Action,Rising Star Games,0.18,0.06,0.0,0.02,0.26,68,82.0,332.0,Access Games,M
Deadpool,PS4,2015,Action,Activision,0.14,0.11,0.0,0.05,0.29,60,57.0,68.0,High Moon Studios,M
Deadpool,X360,2013,Action,Activision,0.26,0.13,0.0,0.04,0.43,62,74.0,368.0,High Moon Studios,M
Deadpool,PS3,2013,Action,Activision,0.23,0.14,0.0,0.08,0.45,61,72.0,221.0,High Moon Studios,M
Deal or No Deal,DS,2007,Misc,Mindscape,1.15,0.4,0.0,0.15,1.7,20,19.0,41.0,Artefacts Studio,E
Deal or No Deal,Wii,2009,Misc,Zoo Games,1.2,0.0,0.0,0.09,1.29,56,50.0,5.0,Artefacts Studio,E
Death By Degrees,PS2,2005,Action,Sony Computer Entertainment,0.05,0.04,0.0,0.01,0.1,51,62.0,24.0,Namco,M
Death Jr.,PSP,2005,Platform,Konami Digital Entertainment,0.17,0.0,0.0,0.01,0.19,61,73.0,21.0,Backbone Entertainment,T
Death Jr. II: Root of Evil,PSP,2006,Platform,Konami Digital Entertainment,0.05,0.0,0.0,0.0,0.05,68,73.0,9.0,Backbone Entertainment,T
Death Jr. and the Science Fair of Doom,DS,2007,Platform,Konami Digital Entertainment,0.08,0.0,0.0,0.01,0.08,47,75.0,6.0,Foundation 9 Entertainment,E10+
Death Jr.: Root of Evil,Wii,2008,Platform,Eidos Interactive,0.1,0.0,0.0,0.01,0.11,71,81.0,14.0,Backbone Entertainment,T
DeathSmiles,X360,2009,Shooter,Rising Star Games,0.15,0.06,0.05,0.02,0.28,76,84.0,47.0,Cave,T
Deca Sports,Wii,2008,Sports,Konami Digital Entertainment,1.11,0.85,0.29,0.25,2.5,50,54.0,16.0,CAProduction,E
Deception IV: Blood Ties,PS3,2014,Action,Tecmo Koei,0.03,0.02,0.06,0.01,0.11,70,82.0,27.0,Koei Tecmo Games,M
Deception IV: Blood Ties,PSV,2014,Action,Tecmo Koei,0.02,0.02,0.07,0.01,0.13,67,75.0,61.0,Koei Tecmo Games,M
Deep Labyrinth,DS,2006,Action,505 Games,0.06,0.0,0.0,0.0,0.07,57,88.0,4.0,Interactive Brains,E10+
Def Jam Fight For NY: The Takeover,PSP,2006,Action,Electronic Arts,0.08,0.0,0.0,0.01,0.09,79,82.0,16.0,Aki Corp.,M
Def Jam Icon,PS3,2007,Action,Electronic Arts,0.16,0.19,0.0,0.08,0.42,68,44.0,40.0,EA Chicago,M
Def Jam Icon,X360,2007,Action,Electronic Arts,0.3,0.01,0.0,0.03,0.34,69,63.0,108.0,EA Chicago,M
Def Jam Rapstar,PS3,2010,Misc,Konami Digital Entertainment,0.25,0.04,0.0,0.03,0.32,75,63.0,4.0,"Terminal Reality, 4mm Games",T
Def Jam Rapstar,X360,2010,Misc,Konami Digital Entertainment,0.25,0.02,0.0,0.02,0.29,74,54.0,9.0,"Terminal Reality, 4mm Games",T
Def Jam Vendetta,GC,2003,Fighting,Electronic Arts,0.19,0.05,0.0,0.01,0.25,81,85.0,8.0,Aki Corp.,T
Def Jam Vendetta,PS2,2003,Fighting,Electronic Arts,0.95,0.74,0.0,0.25,1.94,80,89.0,41.0,Aki Corp.,T
Def Jam: Fight for NY,PS2,2004,Fighting,Electronic Arts,0.86,0.67,0.0,0.22,1.76,83,89.0,73.0,Aki Corp.,M
Defender,PS2,2002,Misc,Midway Games,0.2,0.15,0.0,0.05,0.4,73,78.0,6.0,7 Studios,T
Defiance,PC,2013,Shooter,Trion Worlds,0.14,0.04,0.0,0.02,0.21,64,65.0,661.0,Trion Worlds,M
Defiance,PS3,2013,Shooter,Trion Worlds,0.19,0.1,0.0,0.06,0.35,59,69.0,145.0,Trion Worlds,M
Defiance,X360,2013,Shooter,Trion Worlds,0.38,0.14,0.0,0.05,0.57,60,72.0,249.0,Trion Worlds,M
Delta Force: Black Hawk Down,PS2,2005,Shooter,NovaLogic,0.22,0.17,0.0,0.06,0.46,58,88.0,51.0,Rebellion,T
Delta Force: Black Hawk Down,XB,2005,Shooter,NovaLogic,0.25,0.07,0.0,0.01,0.34,61,66.0,19.0,Climax Group,T
Dementium II,DS,2010,Shooter,SouthPeak Games,0.09,0.01,0.0,0.01,0.11,75,83.0,31.0,Renegade Kid,M
Dementium: The Ward,DS,2007,Shooter,SouthPeak Games,0.15,0.01,0.0,0.01,0.17,72,79.0,37.0,Renegade Kid,M
DemiKids: Light Version,GBA,2002,Role-Playing,Atlus,0.02,0.01,0.0,0.0,0.02,62,83.0,15.0,Multimedia Intelligence Transfer,E
Demigod,PC,2009,Strategy,Atari,0.0,0.02,0.0,0.0,0.02,76,79.0,183.0,Gas Powered Games,T
Demon Gaze,PSV,2013,Role-Playing,Nippon Ichi Software,0.04,0.02,0.08,0.02,0.17,70,74.0,129.0,Experience Inc.,T
Demon's Souls,PS3,2009,Role-Playing,Namco Bandai Games,0.97,0.33,0.35,0.17,1.82,89,89.0,1441.0,From Software,M
Dengeki Bunko Fighting Climax,PS3,2014,Fighting,Sega,0.05,0.0,0.09,0.01,0.16,66,82.0,29.0,"Sega, French-Bread",T
Dengeki Bunko Fighting Climax,PSV,2014,Fighting,Sega,0.04,0.0,0.08,0.01,0.13,75,85.0,28.0,Sega,T
Destiny,XOne,2014,Shooter,Activision,2.14,0.92,0.0,0.31,3.37,75,55.0,1735.0,"Bungie Software, Bungie",T
Destiny,PS4,2014,Shooter,Activision,2.49,2.07,0.16,0.92,5.64,76,61.0,5380.0,"Bungie Software, Bungie",T
Destiny: The Taken King,PS4,2015,Shooter,Activision,0.78,0.79,0.04,0.31,1.93,86,60.0,1079.0,Bungie,T
Destiny: The Taken King,XOne,2015,Shooter,Activision,0.85,0.23,0.0,0.12,1.19,89,52.0,393.0,"Bungie Software, Bungie",T
Destruction Derby Arenas,PS2,2004,Racing,Sony Computer Entertainment,0.06,0.05,0.0,0.02,0.13,57,78.0,14.0,Studio 33,T
Destruction Derby Raw,PS,2000,Racing,Sony Computer Entertainment,0.08,0.05,0.0,0.01,0.14,69,73.0,14.0,Studio 33,E
Deus Ex,PC,2000,Role-Playing,Eidos Interactive,0.0,0.01,0.0,0.0,0.01,90,93.0,1069.0,Ion Storm,M
Deus Ex: Human Revolution,PC,2011,Shooter,Square Enix,0.25,0.25,0.0,0.08,0.58,90,85.0,3069.0,Nixxes Software,M
Deus Ex: Human Revolution,X360,2011,Shooter,Square Enix,0.76,0.47,0.02,0.12,1.37,89,83.0,684.0,Eidos Montreal,M
Deus Ex: Human Revolution,PS3,2011,Shooter,Square Enix,0.5,0.59,0.07,0.22,1.37,89,82.0,682.0,Eidos Montreal,M
Deus Ex: Invisible War,XB,2003,Shooter,Eidos Interactive,0.25,0.07,0.0,0.01,0.33,84,76.0,37.0,Ion Storm,M
Deus Ex: The Conspiracy,PS2,2002,Action,Eidos Interactive,0.1,0.08,0.0,0.03,0.21,81,89.0,49.0,Ion Storm,M
Devil Kings,PS2,2005,Action,Capcom,0.03,0.03,0.18,0.01,0.25,64,74.0,12.0,Capcom,T
Devil May Cry,PS2,2001,Action,Capcom,1.36,0.86,0.64,0.13,2.99,94,85.0,466.0,Capcom,M
Devil May Cry 2,PS2,2003,Action,Capcom,0.71,0.58,0.51,0.17,1.97,68,66.0,167.0,Capcom,M
Devil May Cry 3: Dante's Awakening,PS2,2005,Action,Capcom,0.99,0.63,0.29,0.19,2.09,84,90.0,212.0,Capcom,M
Devil May Cry 4,X360,2008,Action,Capcom,0.79,0.34,0.08,0.13,1.34,84,80.0,248.0,Capcom,M
Devil May Cry 4,PC,2008,Action,Capcom,0.01,0.02,0.0,0.01,0.04,78,85.0,353.0,Capcom,M
Devil May Cry 4,PS3,2008,Action,Capcom,0.58,0.45,0.34,0.2,1.57,84,82.0,311.0,Capcom,M
Devil May Cry HD Collection,X360,2012,Action,Capcom,0.28,0.11,0.01,0.03,0.43,77,84.0,93.0,"Capcom, Pipeworks Software, Inc.",M
Devil May Cry HD Collection,PS3,2012,Action,Capcom,0.42,0.19,0.11,0.09,0.82,74,88.0,158.0,"Capcom, Pipeworks Software, Inc.",M
Devil's Third,WiiU,2015,Action,Nintendo,0.04,0.02,0.0,0.01,0.06,43,65.0,283.0,Valhalla Game Studios,M
Dewy's Adventure,Wii,2007,Platform,Konami Digital Entertainment,0.14,0.0,0.01,0.01,0.16,67,63.0,15.0,Konami,E
DiRT,PC,2007,Racing,Codemasters,0.0,0.02,0.0,0.0,0.02,84,73.0,91.0,Codemasters,E
DiRT,PS3,2007,Racing,Codemasters,0.16,0.66,0.0,0.23,1.05,83,80.0,32.0,Codemasters,E
DiRT,X360,2007,Racing,Codemasters,0.38,0.4,0.0,0.09,0.87,83,74.0,94.0,Codemasters,E
DiRT 2,Wii,2009,Racing,Codemasters,0.1,0.22,0.0,0.04,0.37,51,55.0,22.0,Codemasters,E10+
DiRT 2,PS3,2009,Racing,Codemasters,0.27,0.52,0.0,0.19,0.99,87,82.0,94.0,Codemasters,T
DiRT 2,PC,2009,Racing,Codemasters,0.0,0.04,0.0,0.01,0.05,89,82.0,352.0,Codemasters,T
DiRT 2,PSP,2009,Racing,Sony Computer Entertainment,0.09,0.15,0.0,0.08,0.32,55,57.0,10.0,Codemasters,E10+
DiRT 2,X360,2009,Racing,Codemasters,0.32,0.39,0.0,0.09,0.8,87,82.0,110.0,Codemasters,T
DiRT 3,PS3,2011,Racing,Codemasters,0.27,0.57,0.01,0.2,1.06,87,71.0,122.0,Codemasters,T
DiRT 3,PC,2011,Racing,Codemasters,0.0,0.13,0.0,0.03,0.15,86,69.0,433.0,Codemasters,T
DiRT 3,X360,2011,Racing,Codemasters,0.23,0.4,0.01,0.08,0.72,87,71.0,166.0,Codemasters,T
DiRT Showdown,PS3,2012,Racing,Codemasters,0.02,0.12,0.0,0.03,0.18,75,63.0,43.0,Codemasters,E10+
DiRT Showdown,X360,2012,Racing,Codemasters,0.08,0.13,0.0,0.02,0.23,75,64.0,53.0,Codemasters,E10+
Diablo,PC,1996,Role-Playing,Activision,0.01,1.58,0.0,0.0,1.59,94,87.0,850.0,Blizzard Entertainment,M
Diablo II,PC,2000,Role-Playing,Havas Interactive,0.01,0.1,0.0,0.02,0.13,88,88.0,1056.0,Blizzard North,M
Diablo II: Lord of Destruction,PC,2001,Role-Playing,Vivendi Games,1.03,0.02,0.0,0.0,1.06,87,91.0,639.0,Blizzard North,M
Diablo III,X360,2013,Role-Playing,Activision,0.9,0.39,0.0,0.12,1.41,87,66.0,384.0,Blizzard Entertainment,M
Diablo III,PS3,2013,Role-Playing,Activision,0.72,0.75,0.15,0.29,1.91,86,64.0,557.0,Blizzard Entertainment,M
Diablo III,PC,2012,Role-Playing,Activision,2.44,2.16,0.0,0.54,5.14,88,40.0,9629.0,Blizzard Entertainment,M
Diddy Kong Racing DS,DS,2007,Racing,Nintendo,1.09,0.03,0.0,0.09,1.22,63,75.0,27.0,Rare Ltd.,E
Die Hard: Vendetta,GC,2002,Shooter,NDA Productions,0.09,0.02,0.0,0.0,0.12,54,70.0,10.0,Bits Studios,M
Digimon All-Star Rumble,PS3,2014,Fighting,Namco Bandai Games,0.06,0.02,0.0,0.02,0.09,49,58.0,32.0,Prope,E10+
Digimon Digital Card Battle,PS,1999,Strategy,Namco Bandai Games,0.06,0.04,0.0,0.01,0.11,51,90.0,44.0,Bandai,T
Digimon Rumble Arena,PS,2001,Fighting,Namco Bandai Games,0.01,0.01,0.0,0.0,0.02,64,88.0,71.0,Bandai,E
Digimon Rumble Arena 2,GC,2004,Fighting,Atari,0.03,0.01,0.0,0.0,0.04,71,81.0,7.0,Black Ship Games,T
Digimon Rumble Arena 2,XB,2004,Fighting,Atari,0.01,0.0,0.0,0.0,0.02,65,88.0,4.0,Black Ship Games,T
Digimon Rumble Arena 2,PS2,2004,Fighting,Atari,0.05,0.04,0.0,0.01,0.09,63,73.0,23.0,Black Ship Games,T
Digimon World 2,PS,2000,Role-Playing,Namco Bandai Games,0.23,0.16,0.16,0.04,0.58,42,76.0,47.0,Bandai,E
Digimon World 4,PS2,2005,Role-Playing,Atari,0.08,0.06,0.0,0.02,0.15,48,69.0,37.0,Bandai,E
Digimon World 4,GC,2005,Role-Playing,Namco Bandai Games,0.07,0.02,0.0,0.0,0.09,55,81.0,19.0,Bandai,E
Digimon World 4,XB,2005,Role-Playing,Atari,0.02,0.01,0.0,0.0,0.03,54,88.0,4.0,Bandai,E
Digimon World Championship,DS,2008,Role-Playing,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07,49,65.0,13.0,Epics,E
Digimon World DS,DS,2006,Role-Playing,Namco Bandai Games,0.09,0.0,0.0,0.01,0.1,71,76.0,27.0,Bec,E10+
Digimon World: Data Squad,PS2,2006,Role-Playing,Namco Bandai Games,0.12,0.09,0.0,0.03,0.24,43,80.0,20.0,Bec,E10+
Dino Crisis 2,PS,2000,Action,Virgin Interactive,0.34,0.49,0.28,0.1,1.21,86,90.0,91.0,Capcom,M
Dino Crisis 3,XB,2003,Action,Capcom,0.08,0.03,0.03,0.0,0.14,51,41.0,22.0,Capcom,M
Dino Stalker,PS2,2002,Shooter,Capcom,0.07,0.06,0.08,0.02,0.22,50,63.0,8.0,Capcom,M
Dinosaur King,DS,2007,Strategy,Sega,0.2,0.0,0.0,0.02,0.22,61,80.0,9.0,Climax Entertainment,E
Dirge of Cerberus: Final Fantasy VII,PS2,2006,Shooter,Square Enix,0.47,0.37,0.52,0.12,1.48,57,69.0,103.0,Square Enix,T
Disaster Report,PS2,2002,Action,Agetec,0.03,0.02,0.15,0.01,0.21,66,80.0,7.0,Irem,T
Disciples III: Renaissance,PC,2010,Strategy,Kalypso Media,0.0,0.01,0.0,0.0,0.02,56,54.0,105.0,Akella,T
Disgaea 2: Cursed Memories,PS2,2006,Role-Playing,Tecmo Koei,0.09,0.07,0.15,0.02,0.33,84,64.0,42.0,Nippon Ichi Software,T
Disgaea 2: Dark Hero Days,PSP,2009,Role-Playing,Nippon Ichi Software,0.1,0.01,0.12,0.02,0.25,83,71.0,47.0,Nippon Ichi Software,T
Disgaea 3: Absence of Justice,PS3,2008,Role-Playing,Square Enix,0.33,0.03,0.11,0.04,0.52,78,75.0,150.0,Nippon Ichi Software,T
Disgaea 4: A Promise Unforgotten,PS3,2011,Role-Playing,Nippon Ichi Software,0.27,0.11,0.14,0.05,0.57,80,78.0,126.0,Nippon Ichi Software,T
Disgaea 5: Alliance of Vengeance,PS4,2015,Role-Playing,Nippon Ichi Software,0.11,0.08,0.06,0.04,0.29,80,81.0,173.0,Nippon Ichi Software,T
Disgaea D2: A Brighter Darkness,PS3,2013,Role-Playing,Nippon Ichi Software,0.09,0.0,0.1,0.02,0.21,74,81.0,61.0,Nippon Ichi Software,T
Disgaea DS,DS,2008,Role-Playing,Square Enix,0.11,0.01,0.05,0.01,0.18,82,75.0,35.0,Nippon Ichi Software,T
Disgaea Infinite,PSP,2010,Adventure,Nippon Ichi Software,0.07,0.0,0.01,0.01,0.09,64,44.0,40.0,Nippon Ichi Software,T
Disgaea: Afternoon of Darkness,PSP,2006,Role-Playing,Tecmo Koei,0.15,0.01,0.04,0.02,0.23,87,82.0,69.0,Nippon Ichi Software,T
Disgaea: Hour of Darkness,PS2,2003,Role-Playing,Tecmo Koei,0.16,0.13,0.0,0.04,0.33,84,89.0,74.0,Nippon Ichi Software,T
Dishonored,X360,2012,Action,Bethesda Softworks,1.06,0.5,0.01,0.14,1.71,88,79.0,815.0,Arkane Studios,M
Dishonored,PS3,2012,Action,Bethesda Softworks,0.72,0.52,0.04,0.25,1.53,89,79.0,781.0,Arkane Studios,M
Disney Golf,PS2,2002,Sports,Electronic Arts,0.07,0.06,0.02,0.02,0.17,72,83.0,7.0,T&E Soft,E
Disney Guilty Party,Wii,2010,Misc,Disney Interactive Studios,0.42,0.0,0.0,0.03,0.45,78,80.0,4.0,Wideload Games Inc.,E
Disney Infinity,PS3,2013,Action,Disney Interactive Studios,0.49,0.32,0.0,0.16,0.97,75,59.0,47.0,Avalanche Software,E10+
Disney Infinity,X360,2013,Action,Disney Interactive Studios,0.97,0.34,0.0,0.13,1.44,74,65.0,79.0,Avalanche Software,E10+
Disney Infinity,WiiU,2013,Action,Disney Interactive Studios,0.33,0.22,0.0,0.05,0.6,71,76.0,58.0,Avalanche Software,E10+
Disney Magical World,3DS,2013,Adventure,Nintendo,0.17,0.2,0.53,0.03,0.92,71,75.0,21.0,h.a.n.d. Inc.,E
Disney Sing It,X360,2008,Misc,Disney Interactive Studios,0.39,0.01,0.0,0.03,0.43,53,52.0,6.0,Zoe Mode,E
Disney Sing It,PS3,2008,Misc,Disney Interactive Studios,0.28,0.06,0.0,0.04,0.37,54,35.0,6.0,Zoe Mode,E
Disney Sports Skateboarding,GC,2002,Sports,Konami Digital Entertainment,0.05,0.01,0.0,0.0,0.06,36,47.0,6.0,KCEO,E
Disney Universe,X360,2011,Action,Disney Interactive Studios,0.37,0.14,0.0,0.05,0.57,66,53.0,13.0,Eurocom Entertainment Software,E10+
Disney Universe,Wii,2011,Action,Disney Interactive Studios,0.64,0.28,0.0,0.1,1.02,61,60.0,5.0,Eurocom Entertainment Software,E10+
Disney Universe,PS3,2011,Action,Disney Interactive Studios,0.3,0.22,0.0,0.09,0.61,70,69.0,13.0,Eurocom Entertainment Software,E10+
Disney's A Christmas Carol,DS,2009,Adventure,Disney Interactive Studios,0.21,0.01,0.0,0.02,0.23,66,65.0,4.0,Sumo Digital,E
Disney's Aladdin in Nasira's Revenge,PS,2000,Action,Sony Computer Entertainment,0.05,0.04,0.0,0.01,0.09,61,83.0,7.0,Argonaut Games,E
Disney's Atlantis: The Lost Empire,PS,2001,Platform,Sony Computer Entertainment,0.1,0.07,0.0,0.01,0.17,73,85.0,6.0,Eurocom Entertainment Software,E
Disney's Chicken Little,PS2,2005,Platform,Disney Interactive Studios,0.32,0.25,0.0,0.08,0.65,60,89.0,7.0,Avalanche Software,E10+
