Name,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,User_Score,User_Count,Developer,Rating,Platform
Frogger: Ancient Shadow,2005,Platform,Konami Digital Entertainment,0.05,0.04,0.0,0.01,0.1,54,40.0,5.0,Hudson Soft,E,PS2
Frogger: Helmet Chaos,2005,Platform,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11,66,64.0,5.0,Konami Computer Entertainment Hawaii,E,PSP
Frogger: The Great Quest,2001,Platform,Konami Digital Entertainment,0.6,0.47,0.0,0.16,1.23,32,46.0,29.0,Konami,E,PS2
From Russia With Love,2005,Action,Electronic Arts,0.15,0.04,0.0,0.01,0.2,71,88.0,12.0,Electronic Arts,T,"XB,PS2,GC,PSP"
From The Abyss,2008,Role-Playing,Nobilis,0.06,0.0,0.0,0.0,0.06,59,80.0,5.0,Sonic Powered,E,DS
Front Mission,2007,Strategy,Square Enix,0.01,0.0,0.03,0.0,0.04,72,89.0,9.0,Square Enix,E10+,DS
Front Mission 4,2003,Strategy,Square Enix,0.14,0.11,0.25,0.04,0.54,75,86.0,22.0,Square Enix,T,PS2
Front Mission Evolved,2010,Shooter,Square Enix,0.05,0.0,0.0,0.0,0.05,63,51.0,48.0,Double Helix Games,T,"PC,PS3,X360"
Frontlines: Fuel of War,2008,Shooter,THQ,0.34,0.15,0.01,0.05,0.56,75,78.0,77.0,Kaos Studios,T,"X360,PC"
Fuel,2009,Racing,Codemasters,0.0,0.02,0.0,0.0,0.02,67,67.0,86.0,Asobo Studio,E,"PC,X360,PS3"
Fugitive Hunter: War on Terror,2003,Shooter,Play It,0.07,0.06,0.0,0.02,0.15,35,50.0,23.0,Black Ops Entertainment,M,PS2
Full Auto,2006,Shooter,Sega,0.19,0.01,0.0,0.02,0.22,70,78.0,36.0,Pseudo Interactive,T,X360
Full Auto 2: Battlelines,2006,Racing,Sega,0.14,0.02,0.0,0.02,0.18,67,76.0,25.0,Pseudo Interactive,T,PS3
Full Spectrum Warrior,2005,Strategy,THQ,0.15,0.11,0.0,0.04,0.3,74,80.0,13.0,Pandemic Studios,M,"PS2,XB"
Full Spectrum Warrior: Ten Hammers,2006,Strategy,THQ,0.03,0.02,0.0,0.01,0.07,71,80.0,5.0,Pandemic Studios,M,PS2
Fullmetal Alchemist 2: Curse of the Crimson Elixir,2004,Role-Playing,Square Enix,0.13,0.1,0.0,0.03,0.27,67,84.0,20.0,Racjin,T,PS2
Fullmetal Alchemist and the Broken Angel,2003,Role-Playing,Square Enix,0.15,0.12,0.26,0.04,0.56,56,81.0,38.0,Racjin,T,PS2
Fullmetal Alchemist: Dual Sympathy,2005,Role-Playing,Empire Interactive,0.05,0.0,0.04,0.0,0.09,58,73.0,12.0,Natsume,T,DS
Fullmetal Alchemist: Trading Card Game,2007,Misc,Destineer,0.01,0.0,0.0,0.0,0.01,61,75.0,4.0,Magellan Interactive,T,DS
FunkMaster Flex's Digital Hitz Factory,2003,Misc,Jester Interactive,0.02,0.01,0.0,0.0,0.04,71,89.0,10.0,Jester Interactive,E,PS2
Fur Fighters: Viggo's Revenge,2001,Action,Acclaim Entertainment,0.07,0.05,0.0,0.02,0.14,64,73.0,37.0,Bizarre Creations,T,PS2
Furu Furu Park,2007,Misc,Taito,0.05,0.0,0.0,0.0,0.05,43,48.0,5.0,"Taito Corporation, 505 Games",E10+,Wii
Futurama,2003,Platform,SCi,0.03,0.01,0.0,0.0,0.05,58,69.0,14.0,UDS,T,"XB,PS2"
Future Tactics: The Uprising,2004,Strategy,Crave Entertainment,0.03,0.03,0.0,0.01,0.07,61,60.0,6.0,Zed Two Limited,T,PS2
Fuzion Frenzy,2001,Misc,Microsoft Game Studios,0.93,0.24,0.0,0.04,1.21,70,69.0,16.0,Blitz Games,E,XB
Fuzion Frenzy 2,2007,Misc,Microsoft Game Studios,0.14,0.01,0.0,0.01,0.17,49,52.0,31.0,Hudson Soft,E10+,X360
G-Force,2009,Action,Disney Interactive Studios,0.11,0.05,0.0,0.01,0.17,68,70.0,9.0,Eurocom Entertainment Software,E10+,"X360,Wii,PS3"
G.I. Joe: The Rise of Cobra,2009,Action,Electronic Arts,0.11,0.07,0.0,0.03,0.21,43,48.0,13.0,Double Helix Games,T,"PS3,DS,X360,PS2"
G1 Jockey 3,2002,Sports,THQ,0.02,0.01,0.07,0.0,0.1,71,90.0,10.0,Koei/Inis,E,PS2
GRID,2008,Racing,Codemasters,0.33,0.44,0.01,0.09,0.87,87,79.0,131.0,Codemasters,E,"X360,PS3"
GRID 2,2013,Racing,Codemasters,0.0,0.06,0.0,0.01,0.06,80,57.0,571.0,Codemasters,E,"PC,X360,PS3"
GRID Autosport,2014,Racing,Codemasters,0.0,0.02,0.0,0.0,0.02,78,62.0,257.0,Codemasters,E,"PC,X360,PS3"
GT Advance 2: Rally Racing,2001,Racing,THQ,0.08,0.03,0.0,0.0,0.11,77,60.0,4.0,MTO,E,GBA
GT Legends,2005,Racing,Atari,0.0,0.02,0.0,0.0,0.02,84,86.0,44.0,SimBin,E,PC
GT Pro Series,2006,Racing,Ubisoft,0.46,0.01,0.02,0.04,0.52,41,40.0,21.0,MTO,E,Wii
GTR Evolution,2008,Racing,Atari,0.0,0.02,0.0,0.0,0.03,83,82.0,63.0,SimBin,E,PC
Gabrielle's Ghostly Groove 3D,2011,Adventure,Funbox Media,0.08,0.02,0.0,0.01,0.11,62,74.0,9.0,Santa Entertainment,E,3DS
Gadget Racers,2000,Racing,Midas Interactive Entertainment,0.04,0.03,0.0,0.01,0.08,67,74.0,7.0,Barnhouse Effect,E,PS2
Galactic Wrestling: Featuring Ultimate Muscle,2004,Fighting,Namco Bandai Games,0.03,0.02,0.17,0.01,0.22,61,80.0,5.0,Aki Corp.,T,PS2
Galerians: Ash,2002,Adventure,Sammy Corporation,0.03,0.03,0.0,0.01,0.07,50,79.0,11.0,Polygon Magic,T,PS2
Galleon: Islands of Mystery,2004,Action,SCi,0.02,0.01,0.0,0.0,0.03,67,70.0,10.0,Confounding Factor,T,XB
Gallop Racer 2001,2001,Sports,Tecmo Koei,0.05,0.04,0.06,0.01,0.17,71,91.0,56.0,Tecmo,E,PS2
Gallop Racer 2003: A New Breed,2002,Sports,Zoo Digital Publishing,0.04,0.03,0.12,0.01,0.21,68,85.0,15.0,Tecmo,E,PS2
Gallop Racer 2004,2004,Sports,Zoo Digital Publishing,0.03,0.02,0.0,0.01,0.06,70,87.0,12.0,Tecmo,E,PS2
Gallop Racer 2006,2005,Sports,Tecmo Koei,0.02,0.02,0.06,0.01,0.1,69,83.0,8.0,Tecmo,E,PS2
Game Party,2007,Misc,Midway Games,1.47,0.77,0.0,0.24,2.48,25,43.0,26.0,Midway,E,Wii
Game Party 2,2008,Misc,Midway Games,1.28,0.43,0.0,0.17,1.88,29,46.0,7.0,Midway,E,Wii
Game Party in Motion,2010,Misc,Warner Bros. Interactive Entertainment,0.36,0.17,0.0,0.05,0.58,33,37.0,9.0,Farsight Studios,E,X360
Game Party: Champions,2012,Action,Warner Bros. Interactive Entertainment,0.09,0.03,0.0,0.01,0.13,24,35.0,21.0,"Phosphor Games Studio, LLC",E,WiiU
Game of Thrones,2012,Role-Playing,Focus Home Interactive,0.0,0.07,0.0,0.01,0.08,58,65.0,345.0,"Cyanide, Cyanide Studios",M,"PC,PS3,X360"
Gangs of London,2006,Adventure,Sony Computer Entertainment,0.3,0.43,0.0,0.22,0.95,52,67.0,18.0,SCEE London Studio,M,PSP
Gardening Mama,2009,Puzzle,505 Games,0.79,0.42,0.01,0.13,1.35,60,93.0,4.0,Taito Corporation,E,DS
Gauntlet: Dark Legacy,2001,Action,Midway Games,0.56,0.44,0.0,0.15,1.15,73,83.0,30.0,Midway,T,"PS2,XB,GC"
Gauntlet: Seven Sorrows,2005,Role-Playing,Midway Games,0.14,0.04,0.0,0.01,0.18,61,78.0,4.0,Midway,T,"XB,PS2"
Gears of War,2007,Shooter,Microsoft Game Studios,0.0,0.01,0.0,0.0,0.02,87,78.0,567.0,Epic Games,M,"PC,X360"
Gears of War 2,2008,Shooter,Microsoft Game Studios,4.15,1.9,0.06,0.64,6.75,93,77.0,2739.0,Epic Games,M,X360
Gears of War 3,2011,Shooter,Microsoft Game Studios,4.05,1.59,0.07,0.5,6.21,91,78.0,1504.0,Epic Games,M,X360
Gears of War: Judgment,2013,Shooter,Microsoft Game Studios,0.92,0.5,0.03,0.12,1.57,79,54.0,779.0,Epic Games,M,X360
Gears of War: Ultimate Edition,2015,Shooter,Microsoft Game Studios,2.61,0.33,0.0,0.34,3.28,82,75.0,563.0,"Splash Damage, The Coalition",M,XOne
Geist,2005,Adventure,Nintendo,0.11,0.03,0.0,0.0,0.15,66,85.0,23.0,n-Space,M,GC
Gekido Advance: Kintaro's Revenge,2002,Action,Zoo Digital Publishing,0.02,0.01,0.0,0.0,0.03,70,70.0,4.0,Naps Team,T,GBA
Generation of Chaos,2005,Role-Playing,Midas Interactive Entertainment,0.05,0.0,0.0,0.0,0.06,60,77.0,18.0,Idea Factory,T,PSP
Genji: Dawn of the Samurai,2005,Action,Sony Computer Entertainment,0.11,0.09,0.0,0.03,0.23,74,83.0,19.0,Game Republic,M,PS2
Genji: Days of the Blade,2006,Action,Sony Computer Entertainment,0.18,0.37,0.06,0.14,0.75,55,58.0,30.0,Game Republic,T,PS3
Genma Onimusha,2002,Action,Capcom,0.14,0.04,0.05,0.01,0.24,83,86.0,10.0,Capcom,M,XB
Geometry Wars: Galaxies,2007,Shooter,Vivendi Games,0.13,0.0,0.0,0.01,0.14,79,79.0,26.0,Kuju Entertainment,E,"DS,Wii"
George of the Jungle and the Search for the Secret,2008,Platform,Ignition Entertainment,0.02,0.0,0.0,0.0,0.02,35,40.0,6.0,Crave,E,Wii
Get Fit with Mel B,2010,Sports,Black Bean Games,0.15,0.16,0.0,0.07,0.38,73,58.0,4.0,Lightning Fish Games,E,PS3
Get On Da Mic,2004,Misc,Eidos Interactive,0.07,0.06,0.0,0.02,0.15,49,63.0,7.0,Artificial Mind and Movement,T,PS2
Ghost Rider,2007,Action,Take-Two Interactive,0.22,0.0,0.0,0.02,0.24,49,57.0,13.0,Climax Group,T,PSP
Ghost Squad,2007,Shooter,Sega,0.42,0.21,0.08,0.07,0.77,69,75.0,31.0,"Artificial Mind and Movement, Polygon Magic",T,Wii
Ghost Trick: Phantom Detective,2010,Adventure,Capcom,0.17,0.07,0.12,0.02,0.38,83,90.0,127.0,Capcom,T,DS
Ghost in the Shell: Stand Alone Complex,2005,Adventure,Atari,0.06,0.0,0.0,0.01,0.07,61,74.0,14.0,G-Artists,T,PSP
Ghostbusters: The Video Game,2009,Action,Sony Computer Entertainment,0.34,0.36,0.0,0.14,0.84,78,79.0,96.0,Terminal Reality,T,"PS3,Wii,DS,PS2,X360,PSP"
Ghosthunter,2003,Action,Sony Computer Entertainment,0.04,0.03,0.0,0.01,0.09,69,87.0,22.0,SCE Studio Cambridge,T,PS2
Giants: Citizen Kabuto,2001,Shooter,Interplay,0.03,0.02,0.0,0.01,0.06,79,69.0,8.0,Digital Mayhem,T,PS2
Gitaroo Man,2001,Misc,THQ,0.02,0.02,0.0,0.01,0.05,82,87.0,25.0,Koei/Inis,E,PS2
Gladiator Begins,2010,Action,PQube,0.05,0.01,0.05,0.01,0.12,59,80.0,14.0,Acquire,M,PSP
Gladiator: Sword of Vengeance,2003,Action,Acclaim Entertainment,0.04,0.01,0.0,0.0,0.05,65,71.0,7.0,Acclaim Studios Manchester,M,"XB,PS2"
Gladius,2003,Strategy,Activision,0.1,0.03,0.0,0.0,0.14,79,85.0,22.0,LucasArts,T,"XB,PS2,GC"
Glory Days 2,2007,Strategy,Ghostlight,0.08,0.0,0.0,0.01,0.09,73,73.0,6.0,odenis studio,E10+,DS
Glory of Heracles,2008,Role-Playing,Nintendo,0.19,0.0,0.08,0.01,0.29,69,73.0,18.0,Paon Corporation,E10+,DS
Go Vacation,2011,Misc,Namco Bandai Games,0.42,0.65,0.33,0.14,1.53,64,78.0,13.0,Namco Bandai Games,E10+,Wii
Goblin Commander: Unleash the Horde,2003,Strategy,Jaleco,0.01,0.0,0.0,0.0,0.02,71,78.0,6.0,Jaleco Entertainment,T,"GC,PS2"
God Eater 2: Rage Burst,2015,Role-Playing,Namco Bandai Games,0.0,0.01,0.09,0.0,0.11,69,80.0,79.0,Shift,T,PS4
God Eater Resurrection,2015,Action,Namco Bandai Games,0.0,0.0,0.08,0.0,0.08,70,78.0,44.0,"Shift, Bandai Namco Games",T,PS4
God Hand,2006,Action,Capcom,0.0,0.0,0.07,0.0,0.07,73,77.0,165.0,Clover Studio,M,PS2
God of War,2005,Action,Sony Computer Entertainment,2.71,1.29,0.02,0.43,4.45,94,89.0,997.0,SCE Santa Monica,M,PS2
God of War Collection,2009,Action,Sony Computer Entertainment,1.7,0.44,0.06,0.4,2.6,91,87.0,529.0,Bluepoint Games,M,"PS3,PSV"
God of War II,2007,Action,Sony Computer Entertainment,2.32,0.04,0.04,1.67,4.07,93,89.0,709.0,SCE Santa Monica,M,PS2
God of War III,2010,Action,Sony Computer Entertainment,2.74,1.33,0.12,0.61,4.8,92,87.0,2633.0,SCE Santa Monica,M,PS3
God of War: Ascension,2013,Action,Sony Computer Entertainment,1.23,0.63,0.04,0.35,2.25,80,75.0,914.0,SCE Santa Monica,M,PS3
God of War: Chains of Olympus,2008,Action,Sony Computer Entertainment,1.48,1.0,0.04,0.66,3.18,91,86.0,565.0,Ready at Dawn,M,PSP
God of War: Ghost of Sparta,2010,Action,Sony Computer Entertainment,0.41,0.35,0.03,0.21,1.0,86,84.0,255.0,Ready at Dawn,M,PSP
God of War: Origins Collection,2011,Action,Sony Computer Entertainment,0.39,0.08,0.02,0.06,0.55,84,84.0,208.0,Ready at Dawn,M,PS3
Godai: Elemental Force,2002,Action,3DO,0.04,0.03,0.0,0.01,0.07,27,38.0,19.0,3DO,T,PS2
Gods Eater Burst,2010,Action,Namco Bandai Games,0.03,0.0,0.62,0.0,0.66,71,79.0,35.0,"Shift, Bandai Namco Games",T,PSP
Godzilla Unleashed,2007,Fighting,Atari,0.14,0.0,0.0,0.01,0.16,44,72.0,37.0,"Pipeworks Software, Inc.",E10+,Wii
Godzilla Unleashed: Double Smash,2007,Action,Atari,0.11,0.0,0.0,0.01,0.12,28,49.0,8.0,Santa Cruz Games,E,DS
Godzilla: Destroy All Monsters Melee,2002,Fighting,Atari,0.55,0.14,0.0,0.02,0.71,73,78.0,23.0,"Pipeworks Software, Inc.",T,GC
Godzilla: Save the Earth,2004,Fighting,Atari,0.1,0.03,0.0,0.0,0.14,63,82.0,6.0,"Pipeworks Software, Inc.",T,"XB,PS2"
Golden Axe: Beast Rider,2008,Action,Sega,0.19,0.11,0.0,0.03,0.33,45,58.0,33.0,Secret Level,M,"X360,PS3"
Golden Sun,2001,Role-Playing,Nintendo,0.93,0.38,0.4,0.06,1.76,91,93.0,198.0,Camelot Software Planning,E,GBA
Golden Sun: Dark Dawn,2010,Role-Playing,Nintendo,0.51,0.09,0.13,0.05,0.78,79,81.0,86.0,Camelot Software Planning,E10+,DS
Golden Sun: The Lost Age,2002,Role-Playing,Nintendo,0.61,0.27,0.27,0.07,1.22,86,95.0,150.0,Camelot Software Planning,E,GBA
GoldenEye: Rogue Agent,2004,Shooter,Electronic Arts,0.34,0.13,0.0,0.02,0.49,61,72.0,20.0,EA LA,T,"XB,PS2,DS,GC"
Goldeneye 007: Reloaded,2011,Shooter,Activision,0.25,0.2,0.0,0.05,0.5,72,60.0,96.0,Eurocom Entertainment Software,T,"X360,PS3"
Goosebumps HorrorLand,2008,Adventure,Scholastic Inc.,0.15,0.0,0.0,0.01,0.16,37,35.0,8.0,SScholastic Media,E10+,Wii
Gotcha Force,2003,Shooter,Capcom,0.01,0.0,0.01,0.0,0.03,56,82.0,17.0,Capcom,E,GC
Gothic 3,2006,Role-Playing,JoWood Productions,0.0,0.05,0.0,0.01,0.06,63,73.0,519.0,Piranha Bytes,T,PC
Grabbed by the Ghoulies,2003,Action,Microsoft Game Studios,0.11,0.03,0.0,0.01,0.14,66,73.0,28.0,Rare Ltd.,E,XB
Gradius Collection,2006,Shooter,Konami Digital Entertainment,0.04,0.0,0.02,0.0,0.06,76,85.0,4.0,M2,E,PSP
Gradius V,2004,Shooter,Konami Digital Entertainment,0.05,0.04,0.0,0.01,0.09,82,85.0,13.0,Treasure,T,PS2
Graffiti Kingdom,2004,Role-Playing,505 Games,0.01,0.01,0.0,0.0,0.03,71,71.0,12.0,Taito Corporation,E,PS2
Gran Turismo,1997,Racing,Sony Computer Entertainment,4.02,3.87,2.54,0.52,10.95,96,87.0,138.0,Polyphony Digital,E,PS
Gran Turismo 2,1999,Racing,Sony Computer Entertainment,3.88,3.42,1.69,0.5,9.49,93,90.0,135.0,Polyphony Digital,T,PS
Gran Turismo 3: A-Spec,2001,Racing,Sony Computer Entertainment,6.85,5.09,1.87,1.16,14.98,95,84.0,314.0,Polyphony Digital,E,PS2
Gran Turismo 4,2004,Racing,Sony Computer Entertainment,3.01,0.01,1.1,7.53,11.66,89,85.0,272.0,Polyphony Digital,E,PS2
Gran Turismo 5,2010,Racing,Sony Computer Entertainment,2.96,4.82,0.81,2.11,10.7,84,75.0,1112.0,Polyphony Digital,E,PS3
Gran Turismo 5 Prologue,2007,Racing,Sony Computer Entertainment,1.28,1.82,0.57,0.52,4.19,80,71.0,120.0,Polyphony Digital,E,PS3
Gran Turismo 6,2013,Racing,Sony Computer Entertainment,0.72,1.67,0.4,0.44,3.23,81,77.0,758.0,Polyphony Digital,E,PS3
Grand Ages: Medieval,2015,Strategy,Kalypso Media,0.0,0.05,0.02,0.01,0.07,64,71.0,12.0,Gaming Minds Studios,T,"PS4,PC"
Grand Kingdom,2015,Role-Playing,Nippon Ichi Software,0.01,0.01,0.04,0.01,0.06,76,88.0,33.0,Spike Chunsoft,T,"PSV,PS4"
Grand Prix Challenge,2002,Racing,Atari,0.04,0.03,0.0,0.01,0.08,76,92.0,9.0,Atari,E,PS2
Grand Slam Tennis 2,2012,Sports,Electronic Arts,0.1,0.06,0.0,0.02,0.18,71,51.0,14.0,EA Sports,E,"X360,PS3"
Grand Theft Auto,2004,Action,Take-Two Interactive,0.17,0.06,0.0,0.0,0.24,68,71.0,23.0,Digital Eclipse,M,GBA
Grand Theft Auto 2,1998,Action,Take-Two Interactive,1.13,2.07,0.0,0.22,3.42,70,80.0,67.0,DMA Design,T,PS
Grand Theft Auto III,2001,Action,Take-Two Interactive,6.99,4.51,0.3,1.3,13.1,97,85.0,664.0,DMA Design,M,"PS2,PC"
Grand Theft Auto IV,2008,Action,Take-Two Interactive,0.01,0.79,0.0,0.07,0.88,90,66.0,2299.0,Rockstar Toronto,M,"PC,PS3,X360"
Grand Theft Auto V,2013,Action,Take-Two Interactive,7.02,9.09,0.98,3.96,21.04,97,82.0,3994.0,Rockstar North,M,"PS3,PC,PS4,X360,XOne"
Grand Theft Auto: Chinatown Wars,2009,Action,Take-Two Interactive,0.58,0.56,0.05,0.14,1.32,93,83.0,280.0,Rockstar Leeds,M,"DS,PSP"
Grand Theft Auto: Liberty City Stories,2006,Action,Take-Two Interactive,1.56,1.4,0.07,0.5,3.54,78,78.0,112.0,Rockstar Leeds,M,"PS2,PSP"
Grand Theft Auto: San Andreas,2004,Action,Take-Two Interactive,9.43,0.4,0.41,10.57,20.81,95,90.0,1588.0,Rockstar North,M,"PS2,PC,XB"
Grand Theft Auto: Vice City,2003,Action,Take-Two Interactive,0.0,0.03,0.0,0.01,0.04,94,88.0,1520.0,Rockstar North,M,"PC,PS2"
Grand Theft Auto: Vice City Stories,2006,Action,Take-Two Interactive,1.7,1.99,0.16,1.18,5.03,86,80.0,150.0,Rockstar Leeds,M,"PSP,PS2"
Grandia,1999,Role-Playing,Ubisoft,0.14,0.09,0.0,0.02,0.25,89,66.0,77.0,Game Arts,E,PS
Grandia II,2000,Role-Playing,Ubisoft,0.0,0.0,0.2,0.0,0.2,90,88.0,57.0,Game Arts,T,"DC,PS2"
Grandia III,2005,Role-Playing,Square Enix,0.12,0.1,0.24,0.03,0.49,77,83.0,53.0,Game Arts,T,PS2
Grandia Xtreme,2002,Role-Playing,Enix Corporation,0.07,0.05,0.25,0.02,0.38,68,65.0,15.0,Game Arts,T,PS2
Gravity Falls: Legend of the Gnome Gemulets,2015,Action,Ubisoft,0.03,0.0,0.0,0.0,0.04,46,58.0,10.0,Ubisoft Osaka,E,3DS
Gravity Games Bike: Street Vert Dirt,2002,Sports,Midway Games,0.05,0.04,0.0,0.01,0.1,24,41.0,27.0,Midway,T,PS2
Gravity Rush,2012,Action,Sony Computer Entertainment,0.21,0.17,0.09,0.08,0.56,83,85.0,625.0,SCE Japan Studio,T,PSV
Gravity Rush Remastered,2015,Action,Sony Computer Entertainment,0.02,0.05,0.04,0.01,0.13,80,82.0,153.0,Bluepoint Games,T,PS4
Gray Matter,2011,Adventure,DTP Entertainment,0.02,0.05,0.0,0.01,0.08,72,77.0,80.0,Wizarbox,T,PC
Green Day: Rock Band,2010,Misc,MTV Games,0.22,0.11,0.0,0.03,0.36,76,88.0,11.0,Harmonix Music Systems,T,"Wii,PS3,X360"
Green Lantern: Rise of the Manhunters,2011,Action,Warner Bros. Interactive Entertainment,0.09,0.03,0.0,0.01,0.13,42,39.0,7.0,Griptonite Games,E10+,"3DS,PS3,X360"
Greg Hastings' Tournament Paintball,2004,Shooter,Activision,0.46,0.06,0.0,0.02,0.54,74,92.0,42.0,WXP,T,XB
Greg Hastings' Tournament Paintball Max'd,2006,Shooter,Activision,0.01,0.0,0.0,0.0,0.01,70,92.0,32.0,Activision Value,E10+,"PS2,DS"
Gretzky NHL,2005,Sports,Sony Computer Entertainment,0.1,0.0,0.0,0.01,0.1,61,74.0,10.0,Page 44 Studios,E,PSP
Gretzky NHL 06,2005,Sports,Sony Computer Entertainment,0.13,0.0,0.0,0.01,0.14,65,68.0,4.0,Page 44 Studios,E10+,PSP
Gretzky NHL 2005,2004,Sports,Sony Computer Entertainment,0.08,0.07,0.0,0.02,0.17,66,91.0,14.0,Page 44 Studios,E,PS2
Grey's Anatomy: The Video Game,2009,Adventure,Ubisoft,0.0,0.02,0.0,0.0,0.02,36,39.0,20.0,Longtail Studios,T,PC
GrimGrimoire,2007,Strategy,Tecmo Koei,0.01,0.01,0.03,0.0,0.05,79,79.0,17.0,Vanilla Ware,E10+,PS2
GripShift,2005,Racing,Ubisoft,0.08,0.0,0.0,0.01,0.09,70,87.0,22.0,Sidhe Interactive,E,PSP
Grooverider: Slot Car Thunder,2003,Racing,Encore,0.01,0.0,0.0,0.0,0.01,45,73.0,8.0,King of the Jungle,E,XB
Groovin' Blocks,2009,Puzzle,Zoo Games,0.01,0.0,0.0,0.0,0.01,75,85.0,6.0,Empty Clip Studios,E,Wii
Group S Challenge,2003,Racing,Capcom,0.02,0.0,0.0,0.0,0.02,57,60.0,5.0,Capcom,E,XB
Growlanser Generations,2003,Role-Playing,Atlus,0.06,0.04,0.0,0.01,0.11,81,77.0,19.0,Career Soft,T,PS2
Growlanser: Heritage of War,2006,Role-Playing,Rising Star Games,0.11,0.08,0.0,0.03,0.22,60,79.0,9.0,Career Soft,T,PS2
Guild Wars,2005,Role-Playing,NCSoft,0.03,0.0,0.0,0.0,0.03,89,84.0,455.0,ArenaNet,T,PC
Guild Wars 2,2012,Action,NCSoft,0.96,1.07,0.0,0.27,2.31,90,79.0,2954.0,ArenaNet,T,PC
Guild Wars: Factions,2006,Role-Playing,NCSoft,0.0,0.01,0.0,0.0,0.01,84,85.0,128.0,ArenaNet,T,PC
Guild Wars: Nightfall,2006,Role-Playing,NCSoft,0.0,0.02,0.0,0.0,0.03,84,87.0,104.0,ArenaNet,T,PC
Guilty Gear Dust Strikers,2006,Fighting,Majesco Entertainment,0.05,0.0,0.0,0.0,0.05,60,58.0,9.0,Arc System Works,T,DS
Guilty Gear Isuka,2004,Fighting,505 Games,0.05,0.04,0.0,0.01,0.1,73,75.0,13.0,Arc System Works,T,PS2
Guilty Gear Judgment,2006,Fighting,Majesco Entertainment,0.13,0.0,0.02,0.01,0.16,77,66.0,8.0,Arc System Works,T,PSP
Guilty Gear X,2001,Fighting,Sammy Corporation,0.06,0.05,0.0,0.02,0.12,79,78.0,16.0,Arc System Works,T,PS2
Guilty Gear X2,2002,Fighting,Sammy Corporation,0.09,0.07,0.16,0.02,0.35,87,87.0,34.0,Arc System Works,T,PS2
Guilty Gear X2 #Reload,2004,Fighting,Zoo Digital Publishing,0.11,0.03,0.0,0.01,0.15,86,76.0,12.0,Arc System Works,T,XB
Guilty Gear X: Advance Edition,2002,Fighting,Sammy Corporation,0.04,0.02,0.0,0.0,0.06,67,59.0,10.0,Arc System Works,T,GBA
Guilty Gear XX Accent Core,2007,Fighting,Unknown,0.0,0.0,0.04,0.0,0.04,77,83.0,16.0,Arc System Works,T,"PS2,Wii"
Guilty Gear XX Accent Core Plus,2009,Fighting,PQube,0.01,0.02,0.0,0.0,0.03,76,73.0,9.0,Arc System Works,T,Wii
Guinness World Records: The Videogame,2008,Action,Warner Bros. Interactive Entertainment,0.46,0.47,0.0,0.11,1.03,67,70.0,8.0,TT Fusion,E10+,Wii
Guitar Hero,2005,Misc,RedOctane,1.67,0.61,0.03,0.07,2.38,91,87.0,173.0,Harmonix Music Systems,T,PS2
Guitar Hero 5,2009,Misc,Activision,0.28,0.3,0.0,0.54,1.12,71,26.0,10.0,BudCat,T,"PS2,Wii,PS3,X360"
Guitar Hero Encore: Rocks The 80s,2007,Misc,RedOctane,0.92,0.04,0.0,0.15,1.11,69,63.0,31.0,Harmonix Music Systems,T,PS2
Guitar Hero II,2007,Misc,Activision,2.01,0.02,0.0,0.17,2.2,92,81.0,220.0,Harmonix Music Systems,T,"X360,PS2"
Guitar Hero III: Legends of Rock,2007,Misc,Activision,1.4,0.53,0.02,0.3,2.24,83,78.0,52.0,Neversoft Entertainment,T,"PS3,PC,PS2,X360,Wii"
Guitar Hero Live,2015,Misc,Activision,0.3,0.2,0.0,0.05,0.55,81,51.0,69.0,FreeStyleGames,T,"XOne,PS4,WiiU"
Guitar Hero On Tour: Modern Hits,2009,Misc,Activision,0.13,0.2,0.0,0.04,0.37,70,63.0,7.0,Activision,E10+,DS
Guitar Hero: Aerosmith,2008,Misc,Activision,0.61,0.0,0.0,0.18,0.79,71,63.0,15.0,BudCat,T,"PS2,Wii,X360,PS3"
Guitar Hero: Metallica,2009,Misc,Activision,0.52,0.2,0.0,0.07,0.8,84,81.0,79.0,Neversoft Entertainment,T,"X360,Wii,PS3"
Guitar Hero: On Tour,2008,Misc,Activision,2.1,1.01,0.01,0.35,3.46,71,88.0,29.0,Vicarious Visions,E10+,DS
Guitar Hero: On Tour Decades,2008,Misc,Activision,0.84,0.57,0.0,0.16,1.57,72,80.0,5.0,Vicarious Visions,E10+,DS
Guitar Hero: Smash Hits,2009,Misc,Activision,0.23,0.15,0.0,0.04,0.42,71,59.0,18.0,Beenox,T,"X360,PS2,PS3,Wii"
Guitar Hero: Van Halen,2009,Misc,Activision,0.16,0.1,0.0,0.03,0.29,57,58.0,17.0,"Neversoft Entertainment, Underground Development",T,"X360,PS3,Wii"
Guitar Hero: Warriors of Rock,2010,Misc,Activision,0.47,0.4,0.0,0.09,0.96,77,75.0,17.0,"Vicarious Visions, Neversoft Entertainment",T,"Wii,PS3,X360"
Guitar Hero: World Tour,2008,Misc,Activision,2.32,0.96,0.0,0.34,3.62,86,76.0,71.0,Vicarious Visions,T,"Wii,X360,PS3"
Gun,2005,Shooter,Activision,0.98,0.04,0.0,0.16,1.17,77,87.0,70.0,Neversoft Entertainment,M,"PS2,XB,GC"
