Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,User_Score,User_Count,Developer,Rating
Mahjong Cub3D,3DS,2011.0,Puzzle,Sunsoft,0.07,0.0,0.02,0.0,0.09,67.0,5.3,4.0,SunSoft,E
Disney Universe,X360,2011.0,Action,Disney Interactive Studios,0.37,0.14,0.0,0.05,0.57,66.0,5.3,13.0,Eurocom Entertainment Software,E10+
Dead Rising 2: Off the Record,PC,2011.0,Action,Capcom,0.04,0.02,0.0,0.01,0.06,66.0,5.3,54.0,Capcom Vancouver,M
Madden NFL Football,3DS,2011.0,Sports,Electronic Arts,0.36,0.01,0.0,0.03,0.39,49.0,5.3,16.0,EA Tiburon,E
Family Feud: 2012 Edition,X360,2011.0,Misc,Ubisoft,0.1,0.0,0.0,0.01,0.1,47.0,5.3,6.0,Ubisoft,E10+
Combat of Giants: Dinosaurs 3D,3DS,2011.0,Strategy,Ubisoft,0.25,0.06,0.05,0.03,0.39,44.0,5.3,9.0,Ubisoft,E10+
Rage,PC,2011.0,Shooter,Bethesda Softworks,0.14,0.18,0.0,0.06,0.37,79.0,5.2,1618.0,id Software,M
Skylanders: Spyro's Adventure,X360,2011.0,Action,Activision,0.53,0.34,0.0,0.1,0.97,78.0,5.2,53.0,Toys for Bob,E10+
WWE '12,Wii,2011.0,Fighting,THQ,0.23,0.08,0.0,0.03,0.34,74.0,5.2,9.0,Yuke's,T
Carnival Island,PS3,2011.0,Misc,Sony Computer Entertainment,0.13,0.06,0.0,0.04,0.23,66.0,5.2,5.0,Magic Pixel Games,E
Spider-Man: Edge of Time,Wii,2011.0,Action,Activision,0.06,0.02,0.0,0.01,0.09,62.0,5.2,6.0,Beenox,T
Dreamcast Collection,X360,2011.0,Misc,Sega,0.16,0.06,0.0,0.02,0.24,53.0,5.2,10.0,Sega,T
Captain America: Super Soldier,3DS,2011.0,Action,Sega,0.05,0.02,0.0,0.01,0.08,51.0,5,6.0,High Voltage Software,T
Driver: Renegade,3DS,2011.0,Racing,Ubisoft,0.05,0.04,0.0,0.01,0.09,48.0,5,20.0,Ubisoft,M
X-Men: Destiny,X360,2011.0,Action,Activision,0.18,0.04,0.0,0.02,0.24,47.0,5,72.0,Silicon Knights,T
The Cursed Crusade,PS3,2011.0,Action,DTP Entertainment,0.07,0.06,0.01,0.03,0.17,45.0,5,26.0,Kylotonn,M
Harry Potter and the Deathly Hallows - Part 2,PC,2011.0,Action,Electronic Arts,0.05,0.04,0.0,0.01,0.1,43.0,5,56.0,Electronic Arts,T
Self-Defense Training Camp,X360,2011.0,Sports,Ubisoft,0.08,0.03,0.0,0.01,0.12,21.0,5,25.0,Ubisoft,T
Cabela's Big Game Hunter: Hunting Party,X360,2011.0,Sports,Activision,0.16,0.0,0.0,0.02,0.18,0.0,5,4.0,Activision,T
Skylanders: Spyro's Adventure,3DS,2011.0,Action,Activision,0.32,0.2,0.0,0.05,0.57,82.0,4.9,62.0,Vicarious Visions,E10+
Men of War: Vietnam,PC,2011.0,Strategy,Unknown,0.0,0.03,0.0,0.01,0.04,68.0,4.9,35.0,Best Way,T
Operation Flashpoint: Red River,PC,2011.0,Shooter,Codemasters,0.01,0.04,0.0,0.01,0.07,67.0,4.9,103.0,Codemasters,M
Duke Nukem Forever,PS3,2011.0,Shooter,Take-Two Interactive,0.33,0.31,0.0,0.12,0.76,51.0,4.9,278.0,"Gearbox Software, 3D Realms",M
Skylanders: Spyro's Adventure,PS3,2011.0,Action,Activision,0.39,0.39,0.0,0.16,0.94,77.0,4.8,42.0,Toys for Bob,E10+
X-Men: Destiny,PS3,2011.0,Action,Activision,0.14,0.07,0.0,0.03,0.24,50.0,4.8,37.0,Silicon Knights,T
Asphalt: Injection,PSV,2011.0,Action,Ubisoft,0.13,0.06,0.0,0.03,0.22,49.0,4.8,28.0,Ubisoft,E10+
Bust-A-Move Universe,3DS,2011.0,Puzzle,Square Enix,0.08,0.15,0.06,0.03,0.31,49.0,4.8,13.0,Arika,E
Dungeon Siege III,PC,2011.0,Role-Playing,Square Enix,0.08,0.08,0.0,0.02,0.17,72.0,4.7,399.0,Obsidian Entertainment,T
Bodycount,X360,2011.0,Shooter,Codemasters,0.07,0.03,0.0,0.01,0.11,53.0,4.7,73.0,Guildford Studio,M
NCIS,X360,2011.0,Adventure,Ubisoft,0.1,0.02,0.0,0.01,0.14,35.0,4.7,7.0,Ubisoft,T
Dungeons,PC,2011.0,Strategy,Kalypso Media,0.07,0.02,0.0,0.01,0.09,65.0,4.6,106.0,Realmforge Studios,M
Dragon Age II,PC,2011.0,Action,Electronic Arts,0.23,0.33,0.0,0.08,0.63,82.0,4.5,4533.0,BioWare,M
Dragon Age II,X360,2011.0,Action,Electronic Arts,0.72,0.29,0.01,0.09,1.11,79.0,4.5,2380.0,BioWare,M
JASF: Jane's Advanced Strike Fighters,X360,2011.0,Simulation,Deep Silver,0.06,0.02,0.0,0.01,0.09,45.0,4.5,8.0,Trickstar Games,T
Blackwater,X360,2011.0,Shooter,505 Games,0.09,0.02,0.0,0.01,0.12,37.0,4.5,14.0,Zombie Studios,T
X-Men: Destiny,Wii,2011.0,Action,Activision,0.07,0.02,0.0,0.01,0.1,36.0,4.5,15.0,Silicon Knights,T
Duke Nukem Forever,X360,2011.0,Shooter,Take-Two Interactive,0.52,0.25,0.0,0.07,0.83,49.0,4.4,456.0,"Gearbox Software, 3D Realms",M
Top Gun,PS3,2011.0,Simulation,505 Games,0.06,0.0,0.0,0.01,0.07,49.0,4.4,5.0,Doublesix,T
Asphalt 3D,3DS,2011.0,Racing,Ubisoft,0.27,0.16,0.02,0.04,0.49,43.0,4.4,24.0,Gameloft,E10+
Thor: God of Thunder,PS3,2011.0,Action,Sega,0.07,0.05,0.0,0.02,0.14,39.0,4.4,19.0,Liquid Entertainment,T
The Cursed Crusade,X360,2011.0,Action,DTP Entertainment,0.08,0.05,0.0,0.01,0.15,39.0,4.4,29.0,Kylotonn,M
Dragon Age II,PS3,2011.0,Action,Electronic Arts,0.4,0.26,0.05,0.11,0.83,82.0,4.3,1197.0,BioWare,M
Thor: God of Thunder,3DS,2011.0,Action,Sega,0.06,0.03,0.0,0.01,0.1,55.0,4.2,5.0,Red Fly Studio,T
Back to the Future: The Game,Wii,2011.0,Adventure,Telltale Games,0.05,0.0,0.0,0.0,0.05,66.0,4.1,9.0,Iron Galaxy Studios,T
NASCAR 2011: The Game,X360,2011.0,Racing,Activision,0.29,0.0,0.0,0.02,0.3,62.0,4.1,14.0,Eutechnyx,E
NCIS,PS3,2011.0,Adventure,Ubisoft,0.07,0.04,0.0,0.02,0.12,50.0,4,4.0,Ubisoft,T
FIFA Manager 12,PC,2011.0,Sports,Electronic Arts,0.0,0.03,0.0,0.01,0.05,72.0,3.9,24.0,Bright Future GmbH,E
Rugby World Cup 2011,X360,2011.0,Sports,505 Games,0.03,0.21,0.0,0.04,0.28,55.0,3.9,13.0,HB Studios Multimedia,E
Green Lantern: Rise of the Manhunters,3DS,2011.0,Action,Warner Bros. Interactive Entertainment,0.09,0.03,0.0,0.01,0.13,42.0,3.9,7.0,Griptonite Games,E10+
World of Tanks,PC,2011.0,Shooter,Wargaming.net,0.0,0.23,0.0,0.05,0.29,80.0,3.7,1466.0,Wargaming.net,T
NASCAR 2011: The Game,PS3,2011.0,Racing,Activision,0.25,0.0,0.0,0.02,0.27,62.0,3.7,15.0,Eutechnyx,E
Ridge Racer,PSV,2011.0,Racing,Namco Bandai Games,0.03,0.07,0.05,0.02,0.17,44.0,3.7,59.0,"Namco Bandai Games, Cellius",E10+
The Sims 3: Generations,PC,2011.0,Simulation,Electronic Arts,0.4,0.23,0.0,0.0,0.63,70.0,3.6,81.0,The Sims Studio,T
Need for Speed: The Run,Wii,2011.0,Action,Electronic Arts,0.11,0.12,0.01,0.03,0.27,64.0,3.6,21.0,Firebrand Games,E10+
Bodycount,PS3,2011.0,Shooter,Codemasters,0.05,0.05,0.0,0.02,0.11,50.0,3.5,28.0,Guildford Studio,M
Michael Phelps: Push the Limit,X360,2011.0,Sports,505 Games,0.09,0.01,0.0,0.01,0.11,48.0,3.5,6.0,Blitz Games,E
Call of Duty: Modern Warfare 3,X360,2011.0,Shooter,Activision,9.04,4.24,0.13,1.32,14.73,88.0,3.4,8713.0,"Infinity Ward, Sledgehammer Games",M
The Sims 3,3DS,2011.0,Simulation,Electronic Arts,0.3,0.37,0.03,0.07,0.76,52.0,3.3,31.0,EA Games,T
Call of Juarez: The Cartel,PC,2011.0,Shooter,Ubisoft,0.05,0.05,0.0,0.01,0.11,51.0,3.3,126.0,Ubisoft,M
Omerta: City of Gangsters,X360,2011.0,Simulation,Konami Digital Entertainment,0.42,0.22,0.0,0.06,0.7,43.0,3.3,25.0,Kalypso,T
Heavy Fire: Afghanistan,PS3,2011.0,Shooter,Unknown,0.17,0.0,0.0,0.02,0.18,39.0,3.3,16.0,Teyon,T
Call of Duty: Modern Warfare 3,PS3,2011.0,Shooter,Activision,5.54,5.73,0.49,1.57,13.32,88.0,3.2,5234.0,"Infinity Ward, Sledgehammer Games",M
Heavy Fire: Afghanistan,PC,2011.0,Shooter,Mastiff,0.02,0.0,0.0,0.0,0.02,36.0,3.2,5.0,Teyon,T
JASF: Jane's Advanced Strike Fighters,PC,2011.0,Simulation,Deep Silver,0.02,0.01,0.0,0.0,0.04,48.0,3.1,14.0,Trickstar Games,T
NASCAR 2011: The Game,Wii,2011.0,Racing,Activision,0.21,0.0,0.0,0.01,0.22,42.0,3.1,9.0,Eutechnyx,E
JASF: Jane's Advanced Strike Fighters,PS3,2011.0,Simulation,Deep Silver,0.07,0.03,0.0,0.01,0.11,41.0,3.1,7.0,Trickstar Games,T
Kinect: Disneyland Adventures,X360,2011.0,Misc,Microsoft Game Studios,1.73,0.43,0.02,0.17,2.35,73.0,2.9,67.0,Frontier Developments,E10+
Call of Duty: Modern Warfare 3,PC,2011.0,Shooter,Activision,0.41,0.98,0.0,0.32,1.72,78.0,2.5,5664.0,"Infinity Ward, Sledgehammer Games",M
UFC Personal Trainer: The Ultimate Fitness System,PS3,2011.0,Sports,THQ,0.08,0.08,0.0,0.03,0.19,65.0,2.4,5.0,THQ,E
Hulk Hogan's Main Event,X360,2011.0,Fighting,505 Games,0.1,0.02,0.0,0.01,0.13,26.0,2.2,20.0,Panic Button,T
Call of Duty: Modern Warfare 3,Wii,2011.0,Shooter,Activision,0.55,0.2,0.0,0.08,0.82,70.0,1.8,442.0,"Treyarch, Sledgehammer Games",M
MindJack,PS3,2011.0,Shooter,Square Enix,0.07,0.07,0.0,0.03,0.18,44.0,1.7,46.0,FeelPlus,M
MindJack,X360,2011.0,Shooter,Square Enix,0.07,0.02,0.0,0.01,0.09,43.0,1.2,116.0,FeelPlus,M
Super Mario Galaxy 2,Wii,2010.0,Platform,Nintendo,3.56,2.35,0.98,0.62,7.51,97.0,9.1,1854.0,Nintendo EAD Tokyo,E
Red Dead Redemption,X360,2010.0,Action,Take-Two Interactive,3.7,1.95,0.09,0.58,6.32,95.0,9,2316.0,Rockstar San Diego,M
Radiant Historia,DS,2010.0,Role-Playing,Atlus,0.19,0.0,0.09,0.01,0.29,85.0,9,81.0,Atlus,E10+
Ghost Trick: Phantom Detective,DS,2010.0,Adventure,Capcom,0.17,0.07,0.12,0.02,0.38,83.0,9,127.0,Capcom,T
Cabela's North American Adventures,X360,2010.0,Sports,Activision,0.1,0.0,0.0,0.01,0.11,51.0,9,4.0,FUN Labs,T
Mass Effect 2,X360,2010.0,Role-Playing,Electronic Arts,1.99,0.81,0.03,0.27,3.1,96.0,8.9,3143.0,BioWare,M
Xenoblade Chronicles,Wii,2010.0,Role-Playing,Nintendo,0.43,0.25,0.16,0.07,0.91,92.0,8.9,950.0,Monolith Soft,T
Metal Gear Solid: Peace Walker,PSP,2010.0,Action,Konami Digital Entertainment,0.46,0.41,0.96,0.24,2.06,89.0,8.9,443.0,Kojima Productions,T
Mega Man Zero Collection,DS,2010.0,Platform,Capcom,0.17,0.01,0.11,0.02,0.31,78.0,8.9,39.0,"Inti, Inti Creates",E
Red Dead Redemption,PS3,2010.0,Action,Take-Two Interactive,2.79,2.53,0.17,0.99,6.49,95.0,8.8,2456.0,Rockstar San Diego,M
Mass Effect 2,PC,2010.0,Role-Playing,Electronic Arts,0.01,0.32,0.0,0.06,0.39,94.0,8.8,3559.0,BioWare,M
Tactics Ogre: Let Us Cling Together,PSP,2010.0,Role-Playing,Square Enix,0.15,0.07,0.27,0.05,0.53,87.0,8.8,102.0,Square Enix,T
Tatsunoko vs. Capcom: Ultimate All-Stars,Wii,2010.0,Fighting,Capcom,0.3,0.15,0.03,0.05,0.53,85.0,8.8,85.0,Eighting,T
The Sly Collection,PS3,2010.0,Platform,Sony Computer Entertainment,0.52,0.08,0.01,0.08,0.68,85.0,8.8,172.0,Sanzaru Games,E10+
No More Heroes 2: Desperate Struggle,Wii,2010.0,Action,Rising Star Games,0.2,0.11,0.04,0.03,0.39,84.0,8.8,184.0,Grasshopper Manufacture,M
Green Day: Rock Band,Wii,2010.0,Misc,MTV Games,0.22,0.11,0.0,0.03,0.36,76.0,8.8,11.0,Harmonix Music Systems,T
Sengoku Basara: Samurai Heroes,Wii,2010.0,Action,Capcom,0.06,0.01,0.2,0.01,0.29,65.0,8.8,13.0,Capcom,T
God of War III,PS3,2010.0,Action,Sony Computer Entertainment,2.74,1.33,0.12,0.61,4.8,92.0,8.7,2633.0,SCE Santa Monica,M
BlazBlue: Continuum Shift,X360,2010.0,Fighting,PQube,0.23,0.04,0.02,0.02,0.31,85.0,8.7,26.0,Arc System Works,T
Fat Princess: Fistful of Cake,PSP,2010.0,Action,Sony Computer Entertainment,0.08,0.02,0.0,0.02,0.12,74.0,8.7,25.0,SuperVillain Studios,T
Lost in Shadow,Wii,2010.0,Platform,Konami Digital Entertainment,0.09,0.0,0.01,0.01,0.12,68.0,8.7,18.0,Hudson Soft,E10+
Battlefield: Bad Company 2,X360,2010.0,Shooter,Electronic Arts,2.1,1.01,0.04,0.32,3.47,88.0,8.6,869.0,EA DICE,M
Donkey Kong Country Returns,Wii,2010.0,Platform,Nintendo,3.17,1.79,1.03,0.46,6.44,87.0,8.6,368.0,Retro Studios,E
Fallout: New Vegas,PC,2010.0,Role-Playing,Bethesda Softworks,0.59,0.45,0.0,0.14,1.17,84.0,8.6,2754.0,Obsidian Entertainment,M
Kingdom Hearts: Birth by Sleep,PSP,2010.0,Role-Playing,Square Enix,0.63,0.41,0.75,0.26,2.06,82.0,8.6,208.0,Square Enix,E10+
NBA 2K11,PC,2010.0,Action,Take-Two Interactive,0.18,0.0,0.0,0.01,0.19,82.0,8.6,37.0,Visual Concepts,E
Red Steel 2,Wii,2010.0,Shooter,Ubisoft,0.35,0.2,0.01,0.06,0.62,80.0,8.6,178.0,Ubisoft Paris,T
The Kore Gang,Wii,2010.0,Platform,Flashpoint Games,0.04,0.0,0.0,0.0,0.04,70.0,8.6,7.0,Snap Dragon Games,E10+
Dragon Ball Z: Tenkaichi Tag Team,PSP,2010.0,Fighting,Namco Bandai Games,0.11,0.03,0.09,0.03,0.26,63.0,8.6,20.0,Spike,T
Racquet Sports,Wii,2010.0,Sports,Ubisoft,0.13,0.09,0.0,0.02,0.24,51.0,8.6,15.0,Asobo Studio,E
Battlefield: Bad Company 2,PS3,2010.0,Shooter,Electronic Arts,1.33,1.1,0.08,0.44,2.95,88.0,8.5,572.0,EA DICE,M
NBA Jam,Wii,2010.0,Sports,Electronic Arts,0.36,0.02,0.0,0.02,0.4,79.0,8.5,20.0,EA Canada,E
Sonic Colors,Wii,2010.0,Platform,Sega,0.92,0.6,0.01,0.15,1.68,78.0,8.5,301.0,Sonic Team,E
Naruto Shippuden: Ultimate Ninja Storm 2,X360,2010.0,Fighting,Namco Bandai Games,0.43,0.27,0.01,0.07,0.78,74.0,8.5,39.0,CyberConnect2,T
God of War: Ghost of Sparta,PSP,2010.0,Action,Sony Computer Entertainment,0.41,0.35,0.03,0.21,1.0,86.0,8.4,255.0,Ready at Dawn,M
Football Manager 2011,PC,2010.0,Sports,Sega,0.0,1.01,0.0,0.25,1.26,85.0,8.4,77.0,Sports Interactive,E
Vanquish,X360,2010.0,Shooter,Sega,0.19,0.16,0.03,0.04,0.42,84.0,8.4,182.0,PlatinumGames,M
Age of Conan: Rise of the Godslayer,PC,2010.0,Role-Playing,Funcom,0.0,0.02,0.0,0.0,0.03,83.0,8.4,52.0,Funcom,M
ModNation Racers,PS3,2010.0,Racing,Sony Computer Entertainment,0.5,0.4,0.06,0.16,1.12,82.0,8.4,201.0,United Front Games,E
NieR,PS3,2010.0,Role-Playing,Square Enix,0.17,0.18,0.2,0.07,0.61,68.0,8.4,263.0,Cavia Inc.,M
MLB 10: The Show,PS3,2010.0,Sports,Sony Computer Entertainment,0.66,0.0,0.0,0.06,0.72,91.0,8.3,107.0,SCEA,E
Assassin's Creed: Brotherhood,X360,2010.0,Action,Ubisoft,2.85,0.38,0.03,0.24,3.49,89.0,8.3,693.0,Ubisoft Montreal,M
Battlefield: Bad Company 2,PC,2010.0,Shooter,Electronic Arts,0.19,0.53,0.0,0.0,0.72,87.0,8.3,1467.0,EA DICE,M
Tiger Woods PGA Tour 11,Wii,2010.0,Sports,Electronic Arts,0.23,0.25,0.0,0.06,0.54,84.0,8.3,23.0,EA Sports,E
Blur,X360,2010.0,Racing,Activision,0.25,0.27,0.0,0.06,0.59,82.0,8.3,169.0,Bizarre Creations,E10+
Ys: The Oath in Felghana,PSP,2010.0,Role-Playing,Falcom Corporation,0.09,0.0,0.04,0.01,0.15,80.0,8.3,57.0,Falcom,T
Naruto Shippuden: Ultimate Ninja Storm 2,PS3,2010.0,Fighting,Namco Bandai Games,0.42,0.46,0.15,0.18,1.21,76.0,8.3,130.0,CyberConnect2,T
Dementium II,DS,2010.0,Shooter,SouthPeak Games,0.09,0.01,0.0,0.01,0.11,75.0,8.3,31.0,Renegade Kid,M
SBK X: Superbike World Championship,X360,2010.0,Racing,Black Bean Games,0.1,0.07,0.0,0.02,0.19,74.0,8.3,8.0,Milestone S.r.l,E10+
Divinity II: Flames of Vengeance,PC,2010.0,Role-Playing,DTP Entertainment,0.0,0.02,0.0,0.01,0.03,72.0,8.3,15.0,Larian Studios,M
NieR,X360,2010.0,Role-Playing,Square Enix,0.13,0.1,0.04,0.02,0.29,67.0,8.3,126.0,Cavia Inc.,M
Michael Jackson: The Experience,Wii,2010.0,Misc,Ubisoft,2.64,1.33,0.01,0.39,4.36,56.0,8.3,31.0,"Ubisoft Paris, Ubisoft Montpellier",E10+
StarCraft II: Wings of Liberty,PC,2010.0,Strategy,Activision,2.57,1.68,0.0,0.58,4.84,93.0,8.2,3052.0,Blizzard Entertainment,T
Rock Band 3,X360,2010.0,Misc,MTV Games,0.73,0.09,0.0,0.06,0.88,93.0,8.2,137.0,Harmonix Music Systems,T
Assassin's Creed: Brotherhood,PS3,2010.0,Action,Ubisoft,1.87,0.55,0.11,0.29,2.82,90.0,8.2,791.0,Ubisoft Montreal,M
Plants vs. Zombies,X360,2010.0,Strategy,PopCap Games,0.24,0.0,0.0,0.02,0.26,89.0,8.2,160.0,PopCap,E10+
BioShock 2,X360,2010.0,Shooter,Take-Two Interactive,1.45,0.54,0.02,0.19,2.2,88.0,8.2,573.0,2K Marin,M
BioShock 2,PS3,2010.0,Shooter,Take-Two Interactive,0.85,0.46,0.02,0.22,1.54,88.0,8.2,492.0,2K Marin,M
Blur,PS3,2010.0,Racing,Activision,0.22,0.36,0.02,0.12,0.72,81.0,8.2,86.0,Bizarre Creations,E10+
Super Scribblenauts,DS,2010.0,Puzzle,Warner Bros. Interactive Entertainment,1.06,0.29,0.0,0.11,1.46,81.0,8.2,46.0,5TH Cell,E10+
Split/Second,PC,2010.0,Racing,Disney Interactive Studios,0.0,0.04,0.0,0.01,0.04,79.0,8.2,116.0,Black Rock Studio,E10+
Tales of Graces f,PS3,2010.0,Role-Playing,Namco Bandai Games,0.28,0.18,0.45,0.07,0.98,77.0,8.2,336.0,Namco Bandai Games,T
Deadly Premonition,X360,2010.0,Action,Rising Star Games,0.18,0.06,0.0,0.02,0.26,68.0,8.2,332.0,Access Games,M
Pokemon Ranger: Guardian Signs,DS,2010.0,Role-Playing,Nintendo,0.5,0.16,0.58,0.05,1.29,68.0,8.2,25.0,Creatures Inc.,E
Data East Arcade Classics,Wii,2010.0,Misc,Majesco Entertainment,0.08,0.0,0.0,0.01,0.09,56.0,8.2,5.0,G1M2,T
NBA 2K11,X360,2010.0,Action,Take-Two Interactive,1.84,0.12,0.01,0.13,2.09,89.0,8.1,100.0,Visual Concepts,E
Fallout: New Vegas,X360,2010.0,Role-Playing,Bethesda Softworks,2.66,1.03,0.04,0.33,4.05,84.0,8.1,769.0,Obsidian Entertainment,M
Vanquish,PS3,2010.0,Shooter,Sega,0.21,0.21,0.11,0.08,0.61,84.0,8.1,304.0,PlatinumGames,M
Alan Wake,X360,2010.0,Action,Microsoft Game Studios,0.66,0.5,0.05,0.13,1.33,83.0,8.1,1156.0,Remedy Entertainment,T
2010 FIFA World Cup South Africa,X360,2010.0,Sports,Electronic Arts,0.32,0.42,0.02,0.09,0.85,83.0,8.1,58.0,Electronic Arts,E
Valkyria Chronicles II,PSP,2010.0,Role-Playing,Sega,0.12,0.15,0.18,0.09,0.53,83.0,8.1,67.0,Sega,T
Split/Second,X360,2010.0,Racing,Disney Interactive Studios,0.32,0.23,0.0,0.06,0.6,82.0,8.1,101.0,Black Rock Studio,E10+
Bejeweled 3,PC,2010.0,Puzzle,PopCap Games,0.02,0.05,0.0,0.01,0.08,82.0,8.1,86.0,PopCap,E
Metro 2033,PC,2010.0,Shooter,THQ,0.0,0.19,0.0,0.05,0.24,81.0,8.1,1472.0,4A Games,M
Golden Sun: Dark Dawn,DS,2010.0,Role-Playing,Nintendo,0.51,0.09,0.13,0.05,0.78,79.0,8.1,86.0,Camelot Software Planning,E10+
EA Sports Active 2,Wii,2010.0,Sports,Electronic Arts,0.76,0.39,0.0,0.11,1.26,79.0,8.1,22.0,EA Canada,E
Dragon Quest VI: Realms of Revelation,DS,2010.0,Role-Playing,Nintendo,0.2,0.14,1.35,0.03,1.73,78.0,8.1,31.0,ArtePiazza,T
Prince of Persia: The Forgotten Sands,Wii,2010.0,Action,Ubisoft,0.1,0.11,0.0,0.02,0.23,77.0,8.1,31.0,Ubisoft Quebec,T
R.U.S.E.,PC,2010.0,Strategy,Ubisoft,0.04,0.19,0.0,0.04,0.27,76.0,8.1,176.0,Eugen Systems,T
Majin and the Forsaken Kingdom,X360,2010.0,Adventure,Namco Bandai Games,0.14,0.03,0.0,0.01,0.19,74.0,8.1,24.0,Game Republic,T
Dante's Inferno,PSP,2010.0,Action,Electronic Arts,0.12,0.03,0.01,0.02,0.19,70.0,8.1,46.0,"Artificial Mind and Movement, EA Redwood Shores",M
High Velocity Bowling,PS3,2010.0,Sports,Sony Computer Entertainment,0.13,0.0,0.0,0.01,0.15,66.0,8.1,23.0,SCEA,E10+
Fate/Extra,PSP,2010.0,Role-Playing,Marvelous Interactive,0.18,0.01,0.1,0.03,0.31,58.0,8.1,39.0,"Image Epoch, Imageepoch",T
World of Outlaws: Sprint Cars,X360,2010.0,Racing,THQ,0.17,0.0,0.0,0.01,0.18,57.0,8.1,10.0,Big Ant Studios,E
Rock Band 3,PS3,2010.0,Misc,MTV Games,0.43,0.08,0.0,0.05,0.57,91.0,8,95.0,Harmonix Music Systems,T
FIFA Soccer 11,PS3,2010.0,Sports,Electronic Arts,0.61,3.28,0.06,1.12,5.07,89.0,8,233.0,EA Sports,E
BlazBlue: Continuum Shift,PS3,2010.0,Fighting,PQube,0.21,0.07,0.09,0.04,0.41,87.0,8,65.0,Arc System Works,T
Castlevania: Lords of Shadow,PS3,2010.0,Action,Konami Digital Entertainment,0.5,0.35,0.1,0.15,1.1,85.0,8,468.0,Mercury Steam,M
Just Cause 2,PS3,2010.0,Action,Square Enix,0.45,0.92,0.06,0.32,1.75,83.0,8,291.0,Avalanche Studios,M
Just Cause 2,X360,2010.0,Action,Square Enix,0.59,0.83,0.02,0.17,1.6,81.0,8,267.0,Avalanche Studios,M
Skate 3,X360,2010.0,Sports,Electronic Arts,1.47,0.93,0.0,0.24,2.63,80.0,8,127.0,EA Black Box,T
Hot Shots Tennis: Get a Grip,PSP,2010.0,Sports,Sony Computer Entertainment,0.07,0.0,0.13,0.01,0.21,80.0,8,17.0,Clap Hanz,E
Lufia: Curse of the Sinistrals,DS,2010.0,Role-Playing,Square Enix,0.11,0.0,0.03,0.01,0.15,80.0,8,13.0,Neverland,E10+
LEGO Harry Potter: Years 1-4,X360,2010.0,Action,Warner Bros. Interactive Entertainment,0.95,0.46,0.0,0.14,1.55,79.0,8,62.0,Traveller's Tales,E10+
LEGO Harry Potter: Years 1-4,PS3,2010.0,Action,Warner Bros. Interactive Entertainment,0.55,0.55,0.0,0.21,1.31,79.0,8,52.0,Traveller's Tales,E10+
LEGO Harry Potter: Years 1-4,Wii,2010.0,Action,Warner Bros. Interactive Entertainment,1.28,0.93,0.0,0.22,2.43,79.0,8,34.0,Traveller's Tales,E10+
Disney Guilty Party,Wii,2010.0,Misc,Disney Interactive Studios,0.42,0.0,0.0,0.03,0.45,78.0,8,4.0,Wideload Games Inc.,E
Etrian Odyssey III: The Drowned City,DS,2010.0,Role-Playing,Atlus,0.12,0.0,0.19,0.01,0.31,77.0,8,21.0,Atlus,E10+
Art Academy,DS,2010.0,Misc,Nintendo,0.26,1.65,0.33,0.28,2.52,75.0,8,5.0,Headstrong Games,E
SOCOM: U.S. Navy SEALs Fireteam Bravo 3,PSP,2010.0,Shooter,Sony Computer Entertainment,0.17,0.13,0.06,0.08,0.44,74.0,8,20.0,Slant Six,T
Batman: The Brave and the Bold the Videogame,DS,2010.0,Action,Warner Bros. Interactive Entertainment,0.23,0.04,0.0,0.02,0.29,74.0,8,8.0,WayForward,E10+
Resonance of Fate,PS3,2010.0,Role-Playing,Sega,0.2,0.21,0.24,0.08,0.73,72.0,8,136.0,Tri-Ace,T
Legend of the Guardians: The Owls of Ga'Hoole,X360,2010.0,Action,Warner Bros. Interactive Entertainment,0.06,0.01,0.0,0.01,0.07,60.0,8,5.0,Krome Studios,E10+
Gladiator Begins,PSP,2010.0,Action,PQube,0.05,0.01,0.05,0.01,0.12,59.0,8,14.0,Acquire,M
Halo: Reach,X360,2010.0,Shooter,Microsoft Game Studios,7.04,1.95,0.08,0.79,9.86,91.0,7.9,2045.0,Bungie,M
Sid Meier's Civilization V,PC,2010.0,Strategy,Take-Two Interactive,0.98,0.52,0.0,0.17,1.68,90.0,7.9,2280.0,Firaxis Games,E10+
DJ Hero 2,X360,2010.0,Misc,Activision,0.64,0.12,0.0,0.06,0.82,86.0,7.9,23.0,FreeStyleGames,T
PixelJunk Monsters Deluxe,PSP,2010.0,Strategy,Sony Computer Entertainment,0.11,0.0,0.0,0.01,0.12,86.0,7.9,32.0,Q-Games,E
Darksiders,X360,2010.0,Action,THQ,0.67,0.28,0.01,0.1,1.06,83.0,7.9,292.0,Vigil Games,M
Darksiders,PS3,2010.0,Action,THQ,0.01,0.0,0.0,0.0,0.02,82.0,7.9,319.0,Vigil Games,M
OkamiDen,DS,2010.0,Adventure,Capcom,0.21,0.06,0.13,0.02,0.43,82.0,7.9,53.0,Capcom,E10+
Napoleon: Total War,PC,2010.0,Strategy,Sega,0.02,0.53,0.0,0.12,0.66,81.0,7.9,515.0,Creative Assembly,T
Sonic Colors,DS,2010.0,Platform,Sega,0.69,0.47,0.01,0.12,1.29,79.0,7.9,66.0,Dimps Corporation,E
